Time (s),DeltaTime (s)
121.9703,0.002238
121.9720,0.001609
121.9753,0.003331
121.9787,0.003390
121.9835,0.004840
121.9864,0.002877
121.9896,0.003228
121.9929,0.003283
121.9966,0.003679
122.0024,0.005773
122.0046,0.002294
122.0079,0.003302
122.0110,0.003084
122.0159,0.004816
122.0194,0.003548
122.0222,0.002796
122.0255,0.003310
122.0289,0.003402
122.0352,0.006250
122.0370,0.001886
122.0407,0.003674
122.0439,0.003212
122.0469,0.002971
122.0512,0.004333
122.0541,0.002861
122.0575,0.003402
122.0607,0.003226
122.0650,0.004302
122.0692,0.004197
122.0719,0.002653
122.0751,0.003274
122.0785,0.003393
122.0832,0.004695
122.0862,0.002912
122.0894,0.003225
122.0930,0.003610
122.0970,0.003989
122.1027,0.005689
122.1052,0.002525
122.1170,0.011824
122.1229,0.005885
122.1275,0.004608
122.1305,0.003001
122.1361,0.005637
122.1397,0.003548
122.1422,0.002533
122.1448,0.002539
122.1477,0.002967
122.1514,0.003709
122.1535,0.002027
122.1570,0.003565
122.1608,0.003748
122.1645,0.003693
122.1682,0.003728
122.1710,0.002761
122.1745,0.003587
122.1777,0.003180
122.1821,0.004361
122.1858,0.003756
122.1892,0.003324
122.1924,0.003275
122.1961,0.003637
122.2015,0.005438
122.2041,0.002565
122.2076,0.003502
122.2106,0.003057
122.2145,0.003848
122.2193,0.004765
122.2217,0.002404
122.2249,0.003249
122.2282,0.003265
122.2335,0.005320
122.2366,0.003135
122.2394,0.002800
122.2427,0.003272
122.2464,0.003711
122.2512,0.004798
122.2536,0.002345
122.2569,0.003385
122.2601,0.003152
122.2636,0.003494
122.2696,0.006032
122.2715,0.001879
122.2743,0.002836
122.2776,0.003260
122.2827,0.005114
122.2857,0.003026
122.2888,0.003116
122.2922,0.003357
122.2959,0.003735
122.3020,0.006055
122.3041,0.002105
122.3076,0.003541
122.3107,0.003103
122.3147,0.003953
122.3192,0.004508
122.3218,0.002613
122.3251,0.003251
122.3285,0.003479
122.3340,0.005428
122.3367,0.002714
122.3397,0.002961
122.3429,0.003242
122.3465,0.003611
122.3509,0.004440
122.3537,0.002778
122.3571,0.003390
122.3604,0.003306
122.3638,0.003349
122.3690,0.005244
122.3712,0.002199
122.3745,0.003248
122.3777,0.003270
122.3825,0.004756
122.3855,0.003063
122.3889,0.003400
122.3928,0.003847
122.3960,0.003229
122.4011,0.005080
122.4042,0.003091
122.4072,0.002963
122.4103,0.003123
122.4136,0.003364
122.4193,0.005654
122.4213,0.002016
122.4245,0.003230
122.4277,0.003189
122.4324,0.004625
122.4355,0.003185
122.4389,0.003366
122.4424,0.003502
122.4457,0.003279
122.4501,0.004363
122.4532,0.003145
122.4564,0.003209
122.4596,0.003230
122.4633,0.003620
122.4677,0.004485
122.4705,0.002763
122.4741,0.003561
122.4772,0.003170
122.4808,0.003524
122.4859,0.005126
122.4882,0.002293
122.4915,0.003347
122.4949,0.003362
