Time (s),DeltaTime (s)
46.5669,0.007426
46.5715,0.004573
46.5776,0.006123
46.5844,0.006841
46.5895,0.005089
46.5954,0.005900
46.6024,0.007001
46.6089,0.006458
46.6149,0.006073
46.6197,0.004773
46.6258,0.006087
46.6321,0.006352
46.6377,0.005562
46.6433,0.005567
46.6500,0.006732
46.6552,0.005191
46.6609,0.005748
46.6684,0.007474
46.6730,0.004567
46.6787,0.005692
46.6857,0.007057
46.6914,0.005624
46.6982,0.006864
46.7035,0.005264
46.7101,0.006631
46.7166,0.006443
46.7222,0.005681
46.7277,0.005426
46.7354,0.007738
46.7396,0.004182
46.7457,0.006075
46.7528,0.007130
46.7585,0.005719
46.7651,0.006602
46.7703,0.005155
46.7760,0.005776
46.7829,0.006838
46.7879,0.004981
46.7939,0.006004
46.8006,0.006712
46.8058,0.005231
46.8119,0.006113
46.8191,0.007198
46.8247,0.005546
46.8314,0.006759
46.8365,0.005032
46.8424,0.005956
46.8490,0.006545
46.8543,0.005295
46.8600,0.005790
46.8670,0.006931
46.8774,0.010414
46.8946,0.017240
46.8965,0.001880
46.8997,0.003141
46.9020,0.002393
46.9038,0.001707
46.9087,0.004905
46.9150,0.006294
46.9202,0.005286
46.9259,0.005659
46.9326,0.006659
46.9378,0.005265
46.9437,0.005902
46.9505,0.006756
46.9557,0.005267
46.9613,0.005583
46.9689,0.007592
46.9742,0.005265
46.9802,0.005968
46.9861,0.005917
46.9919,0.005798
46.9983,0.006469
47.0038,0.005416
47.0097,0.005906
47.0164,0.006714
47.0212,0.004805
47.0272,0.006007
47.0342,0.007051
47.0393,0.005029
47.0451,0.005859
47.0523,0.007156
47.0580,0.005692
47.0647,0.006736
47.0696,0.004901
47.0759,0.006313
47.0821,0.006203
47.0879,0.005776
47.0934,0.005526
47.1004,0.006982
47.1052,0.004813
47.1116,0.006329
47.1185,0.006928
47.1235,0.004985
47.1291,0.005619
47.1359,0.006840
47.1414,0.005479
47.1482,0.006808
47.1533,0.005074
47.1591,0.005780
47.1655,0.006406
47.1708,0.005356
47.1766,0.005755
47.1837,0.007120
47.1883,0.004601
47.1943,0.005988
47.2016,0.007321
47.2063,0.004667
47.2127,0.006401
47.2192,0.006532
47.2247,0.005499
47.2315,0.006823
47.2365,0.004933
47.2427,0.006208
47.2493,0.006663
47.2547,0.005319
47.2603,0.005668
47.2678,0.007499
47.2724,0.004561
47.2784,0.005999
47.2855,0.007096
47.2915,0.005976
47.2980,0.006502
47.3036,0.005614
47.3092,0.005574
47.3170,0.007855
47.3213,0.004281
47.3275,0.006210
47.3346,0.007094
47.3398,0.005188
47.3455,0.005761
47.3524,0.006905
47.3581,0.005667
47.3652,0.007071
47.3705,0.005301
47.3768,0.006336
47.3832,0.006386
47.3885,0.005297
47.3941,0.005625
47.4019,0.007752
47.4062,0.004329
47.4124,0.006205
47.4192,0.006827
47.4250,0.005804
47.4315,0.006454
47.4368,0.005348
47.4425,0.005605
47.4492,0.006741
47.4543,0.005066
47.4602,0.005950
47.4669,0.006722
47.4721,0.005159
47.4776,0.005541
47.4852,0.007562
47.4901,0.004932
47.4964,0.006285
47.5028,0.006429
47.5089,0.006012
47.5159,0.006998
47.5203,0.004498
47.5264,0.006058
47.5331,0.006661
47.5378,0.004711
47.5437,0.005950
47.5505,0.006760
47.5558,0.005351
47.5612,0.005396
47.5684,0.007203
47.5741,0.005625
47.5800,0.005901
47.5859,0.005948
47.5919,0.006019
47.5982,0.006276
47.6037,0.005536
47.6095,0.005723
47.6171,0.007615
47.6217,0.004647
47.6276,0.005889
47.6351,0.007480
47.6396,0.004506
47.6456,0.005949
47.6522,0.006608
47.6631,0.010923
47.6807,0.017605
47.6838,0.003088
47.6862,0.002475
47.6881,0.001824
47.6896,0.001496
47.6942,0.004612
47.7009,0.006717
47.7061,0.005211
47.7120,0.005846
47.7198,0.007837
47.7247,0.004898
47.7315,0.006853
47.7364,0.004876
47.7425,0.006125
47.7494,0.006843
47.7546,0.005191
47.7606,0.006070
47.7676,0.006999
47.7726,0.004923
47.7785,0.005936
47.7855,0.006974
47.7919,0.006387
47.7982,0.006361
47.8037,0.005474
47.8094,0.005699
47.8164,0.006966
47.8217,0.005382
47.8277,0.006001
47.8352,0.007434
47.8403,0.005074
47.8459,0.005644
47.8523,0.006412
47.8580,0.005669
47.8650,0.007039
47.8699,0.004880
47.8758,0.005897
47.8826,0.006841
47.8878,0.005120
47.8935,0.005751
47.9009,0.007428
47.9056,0.004688
47.9116,0.006014
47.9192,0.007564
47.9248,0.005634
47.9326,0.007743
47.9375,0.004883
47.9437,0.006236
47.9504,0.006741
47.9549,0.004466
47.9609,0.005985
47.9683,0.007425
47.9730,0.004696
47.9787,0.005660
47.9857,0.007021
47.9912,0.005479
47.9980,0.006821
48.0030,0.004962
48.0090,0.006014
48.0156,0.006662
48.0213,0.005666
48.0265,0.005197
48.0335,0.006974
48.0383,0.004797
48.0442,0.005952
48.0516,0.007366
48.0565,0.004963
48.0621,0.005595
48.0689,0.006724
48.0745,0.005684
48.0813,0.006701
48.0866,0.005395
48.0926,0.005914
48.0987,0.006145
48.1042,0.005477
48.1098,0.005610
48.1169,0.007098
48.1222,0.005343
48.1277,0.005426
48.1350,0.007322
48.1398,0.004827
48.1456,0.005756
48.1521,0.006572
48.1578,0.005631
48.1648,0.007032
48.1695,0.004709
48.1757,0.006158
48.1821,0.006422
48.1874,0.005340
48.1933,0.005824
48.2001,0.006852
48.2048,0.004734
48.2108,0.005992
48.2183,0.007437
48.2239,0.005635
48.2291,0.005173
48.2356,0.006536
48.2412,0.005558
48.2481,0.006916
48.2530,0.004913
48.2589,0.005942
48.2654,0.006491
48.2707,0.005271
48.2768,0.006080
48.2836,0.006783
48.2882,0.004675
48.2944,0.006114
48.3014,0.007075
48.3064,0.005016
48.3122,0.005775
48.3187,0.006477
48.3254,0.006666
48.3314,0.006002
48.3364,0.005074
48.3424,0.005929
48.3488,0.006428
48.3545,0.005695
48.3599,0.005452
48.3668,0.006850
48.3720,0.005226
48.3775,0.005522
48.3851,0.007549
48.3900,0.004894
48.3956,0.005592
48.4020,0.006411
48.4076,0.005576
48.4150,0.007414
48.4196,0.004607
48.4264,0.006764
48.4330,0.006690
48.4380,0.004988
48.4565,0.018452
48.4722,0.015710
48.4844,0.012177
48.4953,0.010965
48.5074,0.012058
48.5195,0.012123
48.5310,0.011515
48.5430,0.011997
48.5550,0.011945
48.5669,0.011927
48.5777,0.010770
48.5894,0.011775
48.6013,0.011868
48.6127,0.011366
48.6246,0.011913
48.6366,0.012024
48.6469,0.010327
48.6588,0.011879
48.6708,0.011934
48.6818,0.011066
48.6931,0.011283
48.7061,0.012989
48.7352,0.029110
48.7380,0.002809
48.7402,0.002217
48.7424,0.002127
48.7449,0.002532
48.7471,0.002222
48.7526,0.005472
48.7584,0.005802
48.7655,0.007093
48.7704,0.004905
48.7764,0.006032
48.7831,0.006737
48.7881,0.004907
48.7938,0.005774
48.8016,0.007734
48.8059,0.004360
48.8119,0.006014
48.8194,0.007472
48.8255,0.006134
48.8315,0.005984
48.8370,0.005433
48.8427,0.005717
48.8496,0.006949
48.8544,0.004776
48.8606,0.006152
48.8674,0.006886
48.8725,0.005079
48.8784,0.005846
48.8854,0.007028
48.8911,0.005662
48.8980,0.006963
48.9035,0.005480
48.9104,0.006917
48.9178,0.007420
48.9221,0.004313
48.9275,0.005389
48.9352,0.007665
48.9403,0.005062
48.9462,0.005910
48.9520,0.005813
48.9580,0.006000
48.9645,0.006473
48.9698,0.005361
48.9755,0.005706
48.9823,0.006741
48.9872,0.004956
48.9934,0.006153
49.0001,0.006737
49.0052,0.005064
49.0108,0.005636
49.0190,0.008176
49.0235,0.004523
49.0295,0.005987
49.0356,0.006110
49.0415,0.005875
49.0482,0.006674
49.0535,0.005308
49.0592,0.005727
49.0664,0.007223
49.0711,0.004676
49.0770,0.005921
49.0842,0.007229
49.0892,0.004979
49.0951,0.005841
49.1022,0.007115
49.1077,0.005539
49.1145,0.006780
49.1197,0.005237
49.1258,0.006023
49.1319,0.006170
49.1373,0.005391
49.1430,0.005717
49.1500,0.006934
49.1550,0.005085
49.1608,0.005790
49.1683,0.007453
49.1734,0.005120
49.1789,0.005504
49.1855,0.006552
49.1911,0.005595
49.1979,0.006855
49.2028,0.004923
49.2088,0.005985
49.2153,0.006514
49.2211,0.005788
49.2264,0.005246
49.2334,0.007002
49.2380,0.004629
49.2440,0.006007
49.2518,0.007784
49.2564,0.004651
49.2623,0.005856
49.2688,0.006448
49.2744,0.005696
49.2812,0.006723
49.2862,0.005056
49.2921,0.005896
49.2988,0.006718
49.3041,0.005232
49.3097,0.005642
49.3174,0.007708
49.3224,0.004990
49.3279,0.005497
49.3350,0.007060
49.3407,0.005712
49.3470,0.006329
49.3525,0.005511
49.3582,0.005642
49.3648,0.006673
49.3700,0.005130
49.3763,0.006303
49.3825,0.006191
49.3877,0.005216
49.3935,0.005828
49.4006,0.007141
49.4057,0.005072
49.4117,0.005936
49.4185,0.006828
49.4254,0.006889
49.4311,0.005726
49.4365,0.005437
49.4422,0.005660
49.4489,0.006699
49.4540,0.005085
49.4599,0.005969
49.4666,0.006659
49.4717,0.005093
49.4774,0.005685
49.4850,0.007661
49.4979,0.012893
49.5154,0.017501
49.5174,0.001935
49.5194,0.002010
49.5215,0.002124
49.5233,0.001770
49.5278,0.004546
49.5354,0.007622
49.5404,0.004976
49.5461,0.005696
49.5522,0.006085
49.5578,0.005563
49.5649,0.007132
49.5696,0.004682
49.5757,0.006140
49.5828,0.007129
49.5878,0.004940
49.5933,0.005555
49.6007,0.007336
49.6056,0.004931
49.6117,0.006044
49.6184,0.006765
49.6247,0.006245
49.6309,0.006188
49.6361,0.005259
49.6418,0.005706
49.6484,0.006586
49.6535,0.005055
49.6597,0.006194
49.6665,0.006861
49.6717,0.005201
49.6772,0.005503
49.6852,0.007964
49.6896,0.004390
49.6956,0.006071
49.7017,0.006075
49.7077,0.006020
49.7144,0.006667
49.7196,0.005179
49.7254,0.005861
49.7319,0.006455
49.7369,0.005005
49.7429,0.006016
49.7497,0.006776
49.7547,0.005013
49.7604,0.005695
49.7682,0.007840
49.7726,0.004392
49.7785,0.005886
49.7860,0.007429
49.7916,0.005654
49.7981,0.006464
49.8034,0.005373
49.8089,0.005505
49.8161,0.007196
49.8209,0.004742
49.8275,0.006573
49.8339,0.006425
49.8390,0.005096
49.8446,0.005629
49.8518,0.007152
49.8574,0.005648
49.8644,0.006974
49.8692,0.004787
49.8752,0.006020
49.8817,0.006497
49.8871,0.005446
49.8930,0.005826
49.8998,0.006860
49.9047,0.004887
49.9108,0.006095
49.9180,0.007230
49.9230,0.004993
49.9291,0.006099
49.9355,0.006395
49.9411,0.005629
49.9478,0.006697
49.9529,0.005083
49.9588,0.005922
49.9653,0.006432
49.9709,0.005583
49.9765,0.005640
49.9839,0.007363
49.9885,0.004642
49.9947,0.006218
50.0019,0.007187
50.0076,0.005670
50.0140,0.006428
50.0195,0.005458
50.0253,0.005795
50.0332,0.007893
50.0377,0.004514
50.0436,0.005957
50.0510,0.007371
50.0557,0.004685
50.0617,0.005971
50.0687,0.007072
50.0743,0.005591
50.0812,0.006905
50.0863,0.005090
50.0925,0.006141
50.0990,0.006585
50.1041,0.005036
50.1098,0.005703
50.1172,0.007424
50.1219,0.004708
50.1282,0.006324
50.1354,0.007195
50.1414,0.005975
50.1478,0.006389
50.1529,0.005095
50.1588,0.005936
50.1655,0.006662
50.1706,0.005074
50.1766,0.006024
50.1833,0.006716
50.1884,0.005059
50.1941,0.005709
50.2013,0.007271
50.2067,0.005337
50.2127,0.006010
50.2186,0.005874
50.2245,0.005976
50.2313,0.006772
50.2364,0.005140
50.2420,0.005536
50.2487,0.006740
50.2538,0.005080
50.2597,0.005892
50.2665,0.006842
50.2786,0.012070
50.2935,0.014897
50.2956,0.002091
50.2982,0.002593
50.3001,0.001919
50.3019,0.001823
50.3079,0.006007
50.3145,0.006542
50.3197,0.005248
50.3256,0.005863
50.3331,0.007551
50.3375,0.004385
50.3436,0.006048
50.3504,0.006878
50.3557,0.005245
50.3615,0.005848
50.3685,0.006982
50.3742,0.005687
50.3809,0.006729
50.3859,0.004998
50.3920,0.006029
50.3984,0.006396
50.4038,0.005450
50.4096,0.005812
50.4167,0.007059
50.4214,0.004670
50.4272,0.005892
50.4350,0.007803
50.4394,0.004371
50.4453,0.005849
50.4516,0.006305
50.4571,0.005568
50.4637,0.006577
50.4692,0.005438
50.4751,0.005981
50.4815,0.006319
50.4869,0.005433
50.4926,0.005737
50.4996,0.006975
50.5047,0.005087
50.5105,0.005857
50.5179,0.007357
50.5233,0.005417
50.5290,0.005676
50.5382,0.009235
50.5436,0.005320
50.5534,0.009801
50.5563,0.002953
50.5617,0.005442
50.5692,0.007491
50.5750,0.005761
50.5822,0.007204
50.5872,0.005042
50.5939,0.006691
50.6007,0.006794
50.6060,0.005277
50.6118,0.005744
50.6188,0.007030
50.6247,0.005914
50.6319,0.007187
50.6376,0.005738
50.6436,0.005961
50.6507,0.007090
50.6559,0.005230
50.6618,0.005861
50.6685,0.006688
50.6745,0.006011
50.6820,0.007560
50.6867,0.004660
50.6932,0.006494
50.7000,0.006810
