Time (s),DeltaTime (s)
60.1988,0.003499
60.2024,0.003631
60.2076,0.005189
60.2101,0.002497
60.2136,0.003530
60.2175,0.003853
60.2223,0.004818
60.2257,0.003401
60.2297,0.004012
60.2330,0.003354
60.2366,0.003605
60.2425,0.005874
60.2449,0.002394
60.2485,0.003563
60.2523,0.003791
60.2572,0.004899
60.2598,0.002660
60.2636,0.003756
60.2671,0.003516
60.2719,0.004828
60.2757,0.003739
60.2792,0.003564
60.2830,0.003804
60.2870,0.003921
60.2929,0.005941
60.2951,0.002160
60.2988,0.003720
60.3023,0.003550
60.3074,0.005107
60.3103,0.002853
60.3136,0.003323
60.3173,0.003686
60.3224,0.005121
60.3255,0.003110
60.3292,0.003678
60.3330,0.003844
60.3366,0.003541
60.3420,0.005425
60.3449,0.002851
60.3486,0.003782
60.3522,0.003543
60.3572,0.005006
60.3599,0.002730
60.3635,0.003577
60.3673,0.003781
60.3719,0.004665
60.3754,0.003467
60.3797,0.004285
60.3830,0.003342
60.3873,0.004267
60.3979,0.010589
60.4003,0.002430
60.4027,0.002386
60.4085,0.005746
60.4107,0.002243
60.4143,0.003563
60.4181,0.003820
60.4227,0.004625
60.4260,0.003331
60.4300,0.003945
60.4334,0.003396
60.4371,0.003695
60.4440,0.006891
60.4463,0.002289
60.4497,0.003492
60.4532,0.003483
60.4594,0.006142
60.4612,0.001816
60.4647,0.003485
60.4683,0.003588
60.4742,0.005980
60.4767,0.002477
60.4802,0.003448
60.4840,0.003811
60.4890,0.005031
60.4925,0.003516
60.4964,0.003855
60.4999,0.003501
60.5037,0.003837
60.5089,0.005190
60.5120,0.003065
60.5156,0.003672
60.5194,0.003762
60.5248,0.005356
60.5275,0.002743
60.5314,0.003915
60.5348,0.003367
60.5401,0.005295
60.5435,0.003460
60.5469,0.003355
60.5511,0.004204
60.5558,0.004739
60.5590,0.003118
60.5626,0.003682
60.5665,0.003851
60.5702,0.003708
60.5752,0.005043
60.5785,0.003261
60.5820,0.003511
60.5857,0.003716
60.5910,0.005237
60.5938,0.002811
60.5972,0.003403
60.6010,0.003797
60.6056,0.004583
60.6090,0.003433
60.6128,0.003781
60.6163,0.003522
60.6200,0.003724
60.6255,0.005517
60.6283,0.002725
60.6318,0.003531
60.6356,0.003799
60.6404,0.004844
60.6431,0.002681
60.6469,0.003751
60.6504,0.003577
60.6549,0.004496
60.6590,0.004099
60.6629,0.003828
60.6664,0.003497
60.6703,0.003920
60.6752,0.004946
60.6783,0.003073
60.6822,0.003917
60.6856,0.003381
60.6918,0.006181
60.6948,0.003039
60.6978,0.002966
60.7013,0.003524
60.7064,0.005104
60.7100,0.003590
60.7137,0.003727
60.7174,0.003642
60.7221,0.004732
60.7256,0.003542
60.7295,0.003860
60.7330,0.003509
60.7366,0.003553
60.7425,0.005958
60.7448,0.002248
60.7483,0.003546
60.7520,0.003670
60.7574,0.005430
60.7598,0.002429
60.7634,0.003569
60.7674,0.004000
60.7723,0.004903
60.7754,0.003117
60.7794,0.003969
60.7830,0.003552
60.7871,0.004159
60.7930,0.005859
60.7953,0.002371
60.7986,0.003259
60.8023,0.003654
60.8073,0.005083
60.8102,0.002817
60.8136,0.003478
60.8175,0.003874
60.8221,0.004635
60.8254,0.003268
60.8293,0.003916
60.8336,0.004314
60.8435,0.009852
60.8495,0.006037
60.8603,0.010805
60.8670,0.006697
60.8822,0.015187
60.8845,0.002272
60.8868,0.002282
60.8893,0.002478
60.8916,0.002339
60.8942,0.002557
60.8958,0.001699
60.8988,0.002976
60.9024,0.003587
60.9073,0.004937
60.9101,0.002781
60.9137,0.003575
60.9176,0.003843
60.9222,0.004667
60.9256,0.003420
60.9294,0.003813
60.9330,0.003535
60.9366,0.003626
60.9424,0.005796
60.9449,0.002503
60.9485,0.003548
60.9523,0.003845
60.9571,0.004817
60.9598,0.002721
60.9636,0.003741
60.9671,0.003543
60.9730,0.005880
60.9764,0.003398
60.9793,0.002853
60.9827,0.003490
60.9869,0.004141
60.9920,0.005152
60.9947,0.002696
60.9988,0.004098
61.0022,0.003346
61.0071,0.004911
61.0100,0.002952
61.0134,0.003381
61.0171,0.003644
61.0223,0.005199
61.0254,0.003091
61.0291,0.003734
61.0329,0.003855
61.0366,0.003672
61.0421,0.005514
61.0449,0.002729
61.0484,0.003504
61.0520,0.003641
61.0573,0.005259
61.0598,0.002521
61.0633,0.003550
61.0672,0.003865
61.0719,0.004690
61.0755,0.003578
61.0794,0.003885
61.0828,0.003479
61.0866,0.003717
61.0924,0.005826
61.0948,0.002436
61.0990,0.004151
61.1026,0.003606
61.1073,0.004686
61.1103,0.003001
61.1142,0.003964
61.1177,0.003462
61.1223,0.004657
61.1258,0.003469
61.1295,0.003650
61.1331,0.003684
61.1379,0.004733
61.1420,0.004162
61.1455,0.003452
61.1493,0.003796
61.1528,0.003469
61.1578,0.005008
61.1611,0.003374
61.1645,0.003334
61.1682,0.003778
61.1732,0.004995
61.1765,0.003250
61.1799,0.003444
61.1837,0.003785
61.1877,0.004002
61.1921,0.004370
61.1959,0.003799
61.1999,0.004025
61.2037,0.003794
61.2092,0.005487
61.2122,0.002985
61.2157,0.003472
61.2195,0.003820
61.2244,0.004922
61.2272,0.002805
61.2310,0.003761
61.2344,0.003482
61.2394,0.005003
61.2427,0.003228
61.2461,0.003469
61.2499,0.003763
61.2548,0.004843
61.2585,0.003787
61.2619,0.003318
61.2657,0.003890
61.2695,0.003795
61.2744,0.004815
61.2775,0.003165
61.2811,0.003573
61.2847,0.003588
61.2898,0.005162
61.2926,0.002734
61.2962,0.003628
61.3009,0.004659
61.3052,0.004366
61.3087,0.003453
61.3127,0.004032
61.3163,0.003568
61.3199,0.003659
61.3253,0.005314
61.3283,0.003066
61.3321,0.003735
61.3358,0.003736
61.3406,0.004831
61.3435,0.002854
61.3473,0.003850
61.3509,0.003520
61.3554,0.004544
61.3590,0.003613
61.3626,0.003546
61.3662,0.003609
61.3701,0.003931
61.3753,0.005213
61.3784,0.003079
61.3821,0.003718
61.3857,0.003580
61.3969,0.011171
61.4041,0.007196
61.4090,0.004916
61.4109,0.001900
61.4144,0.003493
61.4180,0.003630
61.4231,0.005112
61.4260,0.002881
61.4296,0.003637
61.4335,0.003840
61.4374,0.003895
61.4422,0.004864
61.4457,0.003482
61.4493,0.003555
61.4529,0.003623
61.4588,0.005953
61.4610,0.002128
61.4645,0.003518
61.4681,0.003629
61.4731,0.004955
61.4759,0.002884
61.4797,0.003721
61.4834,0.003721
61.4877,0.004327
61.4920,0.004278
61.4956,0.003561
61.4993,0.003722
61.5032,0.003967
61.5092,0.005996
61.5120,0.002797
61.5162,0.004193
61.5203,0.004026
61.5251,0.004846
61.5277,0.002625
61.5315,0.003743
61.5350,0.003496
61.5397,0.004782
61.5429,0.003200
61.5464,0.003503
61.5503,0.003833
61.5552,0.004929
61.5586,0.003358
61.5622,0.003627
61.5662,0.003982
61.5702,0.004023
61.5753,0.005071
61.5781,0.002872
61.5819,0.003722
61.5854,0.003556
61.5906,0.005183
61.5932,0.002580
61.5969,0.003737
61.6009,0.004021
61.6055,0.004531
61.6088,0.003322
61.6126,0.003847
61.6161,0.003504
61.6200,0.003815
61.6255,0.005489
61.6281,0.002663
61.6316,0.003531
61.6355,0.003849
61.6406,0.005123
61.6432,0.002552
61.6469,0.003685
61.6505,0.003628
61.6551,0.004648
61.6588,0.003700
61.6624,0.003569
61.6660,0.003569
61.6699,0.003902
61.6753,0.005466
61.6782,0.002889
61.6817,0.003516
61.6852,0.003488
61.6908,0.005562
61.6933,0.002525
61.6967,0.003398
61.7007,0.004014
61.7071,0.006398
61.7096,0.002456
61.7129,0.003342
61.7165,0.003612
61.7222,0.005649
61.7253,0.003153
61.7287,0.003407
61.7326,0.003806
61.7361,0.003560
61.7411,0.004954
61.7442,0.003153
61.7475,0.003317
61.7514,0.003904
61.7562,0.004801
61.7592,0.002998
61.7629,0.003623
61.7666,0.003753
61.7708,0.004166
61.7751,0.004347
61.7789,0.003777
61.7826,0.003658
61.7864,0.003809
61.7924,0.006041
61.7944,0.001949
61.7979,0.003552
61.8017,0.003768
61.8072,0.005538
61.8096,0.002422
61.8132,0.003507
61.8174,0.004208
61.8221,0.004765
61.8253,0.003222
61.8300,0.004678
61.8380,0.007974
61.8477,0.009668
61.8546,0.006886
61.8612,0.006631
61.8649,0.003671
61.8680,0.003115
61.8703,0.002302
61.8740,0.003776
61.8773,0.003216
61.8793,0.002022
61.8826,0.003352
61.8872,0.004550
61.8928,0.005571
61.8957,0.002978
61.8997,0.003967
61.9044,0.004684
61.9117,0.007274
61.9140,0.002378
61.9177,0.003703
61.9238,0.006040
61.9267,0.002923
61.9306,0.003851
61.9349,0.004320
61.9411,0.006223
61.9443,0.003242
61.9484,0.004011
61.9521,0.003746
61.9597,0.007626
61.9633,0.003532
61.9664,0.003156
61.9708,0.004355
61.9767,0.005963
61.9791,0.002369
61.9832,0.004134
61.9878,0.004579
61.9947,0.006921
61.9968,0.002020
62.0006,0.003865
62.0071,0.006500
62.0106,0.003511
62.0140,0.003389
62.0185,0.004474
62.0245,0.005974
62.0272,0.002751
62.0314,0.004183
62.0357,0.004276
62.0424,0.006699
62.0445,0.002149
62.0484,0.003910
62.0523,0.003829
62.0585,0.006189
62.0612,0.002786
62.0659,0.004663
62.0698,0.003935
62.0766,0.006756
62.0791,0.002530
62.0829,0.003753
62.0880,0.005092
62.0941,0.006162
62.0985,0.004414
62.1024,0.003853
62.1074,0.004987
62.1127,0.005311
62.1154,0.002676
62.1186,0.003233
62.1253,0.006703
62.1279,0.002605
62.1324,0.004491
62.1373,0.004942
62.1451,0.007788
62.1490,0.003918
62.1546,0.005571
62.1649,0.010283
62.1687,0.003843
62.1726,0.003861
62.1774,0.004781
62.1802,0.002779
62.1830,0.002814
62.1850,0.002009
62.1896,0.004588
62.1955,0.005914
62.2038,0.008282
62.2111,0.007322
62.2168,0.005678
62.2198,0.003020
62.2230,0.003228
62.2253,0.002320
62.2276,0.002221
62.2291,0.001535
62.2321,0.002984
62.2366,0.004501
62.2422,0.005644
62.2440,0.001798
62.2473,0.003278
62.2512,0.003886
62.2560,0.004823
62.2590,0.003031
62.2626,0.003592
62.2665,0.003824
62.2702,0.003709
62.2752,0.005004
62.2786,0.003466
62.2821,0.003504
62.2858,0.003642
62.2912,0.005430
62.2937,0.002473
62.2973,0.003618
62.3012,0.003865
62.3063,0.005144
62.3095,0.003227
62.3133,0.003741
62.3168,0.003531
62.3216,0.004786
62.3253,0.003743
62.3289,0.003546
62.3326,0.003685
62.3364,0.003795
62.3417,0.005306
62.3443,0.002616
62.3480,0.003740
62.3516,0.003551
62.3565,0.004932
62.3596,0.003050
62.3632,0.003659
62.3668,0.003610
62.3720,0.005155
62.3751,0.003077
62.3789,0.003837
62.3827,0.003754
62.3864,0.003771
62.3989,0.012441
62.4054,0.006523
62.4116,0.006242
62.4135,0.001904
62.4167,0.003156
62.4208,0.004120
62.4253,0.004528
62.4287,0.003381
62.4323,0.003574
62.4361,0.003843
62.4419,0.005796
62.4439,0.001976
62.4476,0.003667
62.4511,0.003543
62.4565,0.005328
62.4593,0.002882
62.4627,0.003379
62.4663,0.003611
62.4712,0.004829
62.4753,0.004173
62.4785,0.003194
62.4823,0.003805
62.4860,0.003670
62.4909,0.004891
62.4940,0.003078
62.4974,0.003454
62.5013,0.003862
62.5073,0.006006
62.5097,0.002430
62.5133,0.003607
62.5172,0.003857
62.5218,0.004667
62.5251,0.003288
62.5290,0.003871
62.5326,0.003613
62.5363,0.003636
62.5420,0.005770
62.5445,0.002440
62.5480,0.003528
62.5519,0.003943
62.5568,0.004815
62.5595,0.002745
62.5632,0.003740
62.5668,0.003603
62.5717,0.004880
62.5752,0.003514
62.5788,0.003563
62.5829,0.004089
62.5881,0.005261
62.5919,0.003779
62.5949,0.002956
62.5988,0.003904
62.6022,0.003417
62.6081,0.005893
62.6109,0.002849
62.6203,0.009388
62.6282,0.007896
62.6361,0.007885
62.6516,0.015444
62.6553,0.003741
62.6577,0.002408
62.6595,0.001743
62.6612,0.001744
62.6631,0.001918
62.6648,0.001702
62.6671,0.002270
62.6716,0.004523
62.6753,0.003687
62.6791,0.003831
62.6825,0.003404
62.6862,0.003710
62.6922,0.006004
62.6945,0.002214
62.6980,0.003583
62.7017,0.003631
62.7072,0.005478
62.7107,0.003520
62.7141,0.003380
62.7179,0.003835
62.7227,0.004838
62.7260,0.003295
62.7302,0.004210
62.7336,0.003363
62.7389,0.005278
62.7423,0.003418
62.7457,0.003367
62.7495,0.003854
62.7534,0.003857
62.7585,0.005146
62.7614,0.002842
62.7651,0.003722
62.7687,0.003628
62.7735,0.004769
62.7764,0.002892
62.7798,0.003479
62.7836,0.003714
62.7888,0.005282
62.7918,0.003001
62.7955,0.003653
62.7994,0.003893
62.8030,0.003584
62.8090,0.006075
62.8118,0.002746
62.8152,0.003397
62.8189,0.003704
62.8240,0.005077
62.8266,0.002601
62.8303,0.003708
62.8341,0.003855
62.8389,0.004790
62.8421,0.003163
62.8471,0.004973
62.8498,0.002726
62.8533,0.003502
62.8586,0.005347
62.8619,0.003223
62.8654,0.003564
62.8693,0.003917
62.8740,0.004673
62.8770,0.003006
62.8808,0.003783
62.8843,0.003500
62.8891,0.004841
62.8925,0.003326
62.8960,0.003517
62.8996,0.003646
62.9040,0.004393
62.9088,0.004786
62.9120,0.003195
62.9156,0.003645
62.9192,0.003592
62.9244,0.005191
62.9274,0.002939
62.9308,0.003459
62.9344,0.003613
62.9396,0.005112
62.9423,0.002756
62.9459,0.003594
62.9498,0.003888
62.9540,0.004252
62.9585,0.004447
62.9622,0.003670
62.9655,0.003301
62.9692,0.003738
62.9742,0.004982
62.9770,0.002827
62.9807,0.003693
62.9845,0.003788
62.9892,0.004662
62.9922,0.003076
62.9961,0.003894
62.9997,0.003542
63.0037,0.004022
63.0087,0.005058
63.0120,0.003264
63.0156,0.003634
63.0196,0.003963
63.0242,0.004559
63.0272,0.003008
63.0310,0.003867
63.0345,0.003489
63.0398,0.005277
63.0430,0.003201
63.0466,0.003612
63.0504,0.003807
63.0553,0.004884
63.0584,0.003119
63.0621,0.003719
63.0660,0.003820
63.0697,0.003718
63.0748,0.005122
63.0782,0.003354
63.0815,0.003385
63.0852,0.003647
63.0904,0.005240
63.0928,0.002397
63.0964,0.003575
63.1004,0.003945
63.1050,0.004661
63.1085,0.003462
63.1130,0.004486
63.1162,0.003207
63.1199,0.003727
63.1252,0.005279
63.1283,0.003130
63.1320,0.003651
63.1357,0.003718
63.1410,0.005289
63.1437,0.002711
63.1474,0.003680
63.1509,0.003560
63.1557,0.004740
63.1590,0.003397
63.1625,0.003478
63.1661,0.003597
63.1703,0.004214
63.1750,0.004635
63.1782,0.003192
63.1820,0.003802
63.1855,0.003509
63.1907,0.005232
63.1936,0.002919
63.1970,0.003368
63.2007,0.003721
63.2062,0.005521
63.2092,0.002961
63.2129,0.003717
63.2168,0.003888
63.2221,0.005258
63.2252,0.003108
63.2290,0.003844
63.2326,0.003586
63.2363,0.003708
63.2420,0.005706
63.2443,0.002339
63.2480,0.003661
63.2519,0.003868
63.2563,0.004434
63.2594,0.003079
63.2633,0.003945
63.2667,0.003371
63.2717,0.004999
63.2752,0.003484
63.2789,0.003671
63.2826,0.003752
63.2865,0.003855
63.2918,0.005286
63.2945,0.002753
63.2982,0.003727
63.3018,0.003573
63.3066,0.004806
63.3098,0.003169
63.3134,0.003621
63.3170,0.003561
63.3222,0.005233
63.3252,0.003044
63.3291,0.003837
63.3328,0.003701
63.3363,0.003542
63.3416,0.005323
63.3450,0.003333
63.3483,0.003366
63.3520,0.003638
63.3572,0.005172
63.3598,0.002679
63.3634,0.003523
63.3671,0.003728
63.3717,0.004585
63.3751,0.003405
63.3790,0.003902
63.3824,0.003468
63.3863,0.003821
63.3964,0.010153
63.3988,0.002378
63.4017,0.002889
63.4070,0.005330
63.4097,0.002713
63.4141,0.004330
63.4176,0.003577
63.4227,0.005043
63.4257,0.003016
63.4295,0.003842
63.4330,0.003471
63.4383,0.005337
63.4419,0.003602
63.4452,0.003247
63.4489,0.003675
63.4529,0.004031
63.4582,0.005284
63.4607,0.002477
63.4644,0.003735
63.4680,0.003646
63.4727,0.004679
63.4759,0.003125
63.4794,0.003577
63.4831,0.003646
63.4880,0.004979
63.4915,0.003468
63.4952,0.003660
63.4991,0.003969
63.5025,0.003391
63.5081,0.005544
63.5108,0.002696
63.5146,0.003848
63.5182,0.003536
63.5228,0.004687
63.5258,0.002918
63.5295,0.003773
63.5333,0.003758
63.5374,0.004055
63.5415,0.004161
63.5456,0.004092
63.5490,0.003427
63.5526,0.003553
63.5583,0.005756
63.5609,0.002574
63.5645,0.003535
63.5682,0.003702
63.5728,0.004657
63.5758,0.002945
63.5797,0.003951
63.5832,0.003474
63.5874,0.004218
63.5920,0.004646
63.5956,0.003567
63.5993,0.003678
63.6032,0.003956
63.6085,0.005237
63.6117,0.003181
63.6157,0.004053
63.6192,0.003460
63.6240,0.004873
63.6272,0.003110
63.6307,0.003503
63.6342,0.003545
63.6393,0.005118
63.6422,0.002874
63.6458,0.003619
63.6500,0.004176
63.6534,0.003433
63.6585,0.005046
63.6618,0.003348
63.6653,0.003475
63.6692,0.003875
63.6743,0.005082
63.6769,0.002690
63.6806,0.003691
63.6844,0.003788
63.6892,0.004784
63.6923,0.003053
63.6960,0.003754
63.6997,0.003644
63.7043,0.004666
63.7085,0.004209
63.7119,0.003362
63.7160,0.004105
63.7196,0.003622
63.7248,0.005225
63.7274,0.002564
63.7311,0.003735
63.7350,0.003881
63.7395,0.004490
63.7427,0.003203
63.7462,0.003492
63.7499,0.003730
63.7549,0.005005
63.7583,0.003366
63.7621,0.003766
63.7660,0.003914
63.7695,0.003551
63.7748,0.005280
63.7780,0.003127
63.7814,0.003431
63.7850,0.003645
63.7904,0.005345
63.7927,0.002316
63.7963,0.003589
63.7999,0.003637
63.8050,0.005096
63.8082,0.003222
63.8123,0.004021
63.8162,0.003976
63.8199,0.003648
63.8255,0.005629
63.8284,0.002910
63.8317,0.003305
63.8353,0.003609
63.8416,0.006218
63.8441,0.002507
63.8474,0.003322
63.8512,0.003850
63.8558,0.004582
63.8590,0.003160
63.8628,0.003796
63.8665,0.003729
63.8706,0.004121
63.8751,0.004451
63.8785,0.003428
63.8822,0.003669
63.8860,0.003831
63.8919,0.005905
63.8939,0.001958
63.8975,0.003669
63.9011,0.003577
63.9058,0.004702
63.9091,0.003273
63.9126,0.003500
63.9168,0.004220
63.9219,0.005113
63.9250,0.003054
63.9287,0.003734
63.9325,0.003756
63.9362,0.003755
63.9416,0.005396
63.9444,0.002820
63.9477,0.003234
63.9513,0.003683
63.9564,0.005022
63.9592,0.002784
63.9627,0.003568
63.9665,0.003765
63.9709,0.004416
63.9747,0.003847
63.9786,0.003840
63.9822,0.003604
63.9859,0.003733
63.9919,0.005983
63.9939,0.001975
63.9973,0.003451
64.0011,0.003744
64.0059,0.004808
64.0088,0.002934
64.0124,0.003628
64.0171,0.004699
64.0214,0.004220
64.0249,0.003542
64.0285,0.003641
64.0322,0.003679
64.0359,0.003700
64.0425,0.006537
64.0443,0.001796
64.0477,0.003419
64.0514,0.003709
64.0562,0.004851
64.0590,0.002751
64.0627,0.003758
64.0665,0.003737
64.0708,0.004298
64.0748,0.004052
64.0788,0.003937
64.0821,0.003354
64.0858,0.003643
64.0921,0.006324
64.0939,0.001783
64.0972,0.003366
64.1009,0.003689
64.1057,0.004773
64.1092,0.003450
64.1125,0.003334
64.1165,0.004025
64.1206,0.004077
64.1252,0.004606
64.1286,0.003369
64.1320,0.003445
64.1356,0.003609
64.1409,0.005280
64.1436,0.002686
64.1472,0.003572
64.1510,0.003865
64.1556,0.004606
64.1588,0.003194
64.1626,0.003773
64.1661,0.003467
64.1709,0.004800
64.1755,0.004595
64.1783,0.002838
64.1819,0.003624
64.1859,0.004000
64.1908,0.004890
64.1936,0.002753
64.1974,0.003857
64.2009,0.003475
64.2056,0.004692
64.2089,0.003339
64.2124,0.003470
64.2160,0.003613
64.2229,0.006878
64.2254,0.002494
64.2288,0.003412
64.2326,0.003820
64.2361,0.003490
64.2413,0.005187
64.2445,0.003223
64.2480,0.003489
64.2517,0.003691
64.2565,0.004789
64.2593,0.002841
64.2630,0.003649
64.2669,0.003957
64.2715,0.004609
64.2749,0.003336
64.2789,0.004022
64.2827,0.003762
64.2863,0.003630
64.2916,0.005271
64.2946,0.003083
64.2983,0.003700
64.3021,0.003802
64.3069,0.004737
64.3099,0.003064
64.3137,0.003800
64.3174,0.003638
64.3287,0.011341
64.3355,0.006744
64.3449,0.009384
64.3584,0.013571
64.3604,0.001996
64.3625,0.002074
64.3644,0.001867
64.3664,0.002076
64.3682,0.001771
64.3719,0.003685
64.3749,0.003031
64.3788,0.003848
64.3826,0.003776
64.3861,0.003508
64.3963,0.010205
64.3982,0.001904
64.4014,0.003236
64.4065,0.005101
64.4092,0.002677
64.4128,0.003578
64.4166,0.003808
64.4221,0.005559
64.4252,0.003056
64.4289,0.003724
64.4325,0.003645
64.4364,0.003848
64.4427,0.006262
64.4451,0.002424
64.4481,0.003003
64.4517,0.003652
64.4571,0.005334
64.4596,0.002524
64.4631,0.003502
64.4669,0.003815
64.4717,0.004814
64.4749,0.003209
64.4790,0.004045
64.4823,0.003357
64.4861,0.003764
64.4917,0.005570
64.4944,0.002685
64.4979,0.003516
64.5018,0.003938
64.5064,0.004566
64.5094,0.003012
64.5131,0.003754
64.5168,0.003628
64.5223,0.005504
64.5256,0.003340
64.5291,0.003474
64.5327,0.003607
64.5370,0.004311
64.5415,0.004448
64.5447,0.003270
64.5488,0.004081
64.5522,0.003347
64.5571,0.004950
64.5603,0.003150
64.5637,0.003425
64.5673,0.003650
64.5721,0.004788
64.5751,0.003012
64.5788,0.003666
64.5826,0.003799
64.5861,0.003516
64.5913,0.005201
64.5946,0.003291
64.5980,0.003407
64.6016,0.003640
64.6066,0.004972
64.6093,0.002734
64.6131,0.003745
64.6173,0.004191
64.6227,0.005384
64.6257,0.002996
64.6296,0.003916
64.6328,0.003266
64.6372,0.004329
64.6417,0.004511
64.6449,0.003219
64.6487,0.003753
64.6525,0.003833
64.6587,0.006184
64.6605,0.001845
64.6641,0.003621
64.6677,0.003530
64.6724,0.004706
64.6756,0.003194
64.6792,0.003576
64.6827,0.003554
64.6872,0.004475
64.6915,0.004299
64.6948,0.003298
64.6986,0.003800
64.7021,0.003543
64.7069,0.004828
64.7101,0.003163
64.7136,0.003471
64.7173,0.003731
64.7233,0.006015
64.7258,0.002439
64.7295,0.003730
64.7333,0.003818
64.7384,0.005093
64.7415,0.003141
64.7454,0.003884
64.7491,0.003698
64.7531,0.004017
64.7586,0.005500
64.7612,0.002546
64.7649,0.003707
64.7688,0.003939
64.7734,0.004603
64.7763,0.002857
64.7803,0.004034
64.7837,0.003404
64.7885,0.004789
64.7920,0.003461
64.7955,0.003545
64.7994,0.003836
64.8036,0.004286
64.8079,0.004248
64.8113,0.003404
64.8152,0.003859
64.8187,0.003568
64.8246,0.005866
64.8274,0.002849
64.8310,0.003518
64.8347,0.003704
64.8397,0.005054
64.8425,0.002778
64.8462,0.003700
64.8501,0.003883
64.8548,0.004679
64.8581,0.003384
64.8621,0.004006
64.8656,0.003412
64.8693,0.003777
64.8751,0.005726
64.8775,0.002449
64.8811,0.003553
64.8849,0.003792
64.8899,0.004997
64.8926,0.002727
64.8963,0.003692
64.8998,0.003503
64.9045,0.004725
64.9082,0.003747
64.9119,0.003610
64.9154,0.003590
64.9195,0.004069
64.9259,0.006388
64.9277,0.001800
64.9314,0.003705
64.9348,0.003420
64.9400,0.005126
64.9428,0.002837
64.9462,0.003373
64.9500,0.003800
64.9549,0.004978
64.9581,0.003134
64.9617,0.003660
64.9667,0.004949
64.9725,0.005808
64.9763,0.003791
64.9786,0.002280
64.9819,0.003379
64.9857,0.003706
64.9910,0.005379
64.9936,0.002563
64.9973,0.003658
65.0012,0.003926
65.0058,0.004606
65.0088,0.003065
65.0130,0.004135
65.0169,0.003928
65.0218,0.004846
65.0257,0.003922
65.0294,0.003678
65.0327,0.003318
65.0373,0.004614
65.0418,0.004467
65.0447,0.002980
65.0486,0.003818
65.0520,0.003478
65.0569,0.004834
65.0601,0.003280
65.0638,0.003647
65.0673,0.003540
65.0722,0.004836
65.0752,0.003012
65.0789,0.003761
65.0828,0.003862
65.0864,0.003643
65.0915,0.005069
65.0950,0.003522
65.0985,0.003476
65.1022,0.003717
65.1077,0.005500
65.1103,0.002592
65.1138,0.003500
65.1177,0.003853
65.1224,0.004694
65.1261,0.003696
65.1297,0.003664
65.1330,0.003310
65.1376,0.004585
65.1416,0.004012
65.1451,0.003462
65.1489,0.003759
65.1528,0.003894
65.1579,0.005139
65.1608,0.002898
65.1645,0.003755
65.1681,0.003524
65.1731,0.005036
65.1758,0.002744
65.1793,0.003474
65.1830,0.003646
65.1883,0.005320
65.1914,0.003074
65.1950,0.003634
65.1989,0.003887
65.2041,0.005172
65.2102,0.006178
65.2121,0.001915
65.2154,0.003277
65.2196,0.004218
65.2268,0.007197
65.2291,0.002278
65.2330,0.003899
65.2375,0.004488
65.2418,0.004307
65.2447,0.002933
65.2485,0.003783
65.2519,0.003343
65.2573,0.005471
65.2601,0.002754
65.2635,0.003395
65.2672,0.003695
65.2744,0.007159
65.2762,0.001856
65.2804,0.004242
65.2848,0.004320
65.2901,0.005313
65.2929,0.002830
65.2974,0.004447
65.3011,0.003735
65.3059,0.004826
