Time (s),DeltaTime (s)
85.5752,0.003144
85.5784,0.003232
85.5816,0.003194
85.5860,0.004363
85.5884,0.002437
85.5915,0.003110
85.5947,0.003207
85.5976,0.002872
85.6020,0.004368
85.6048,0.002859
85.6078,0.002951
85.6105,0.002762
85.6139,0.003394
85.6172,0.003258
85.6213,0.004081
85.6235,0.002280
85.6266,0.003079
85.6293,0.002670
85.6328,0.003527
85.6373,0.004438
85.6396,0.002356
85.6425,0.002906
85.6454,0.002864
85.6484,0.003040
85.6528,0.004396
85.6565,0.003708
85.6591,0.002596
85.6618,0.002710
85.6650,0.003178
85.6695,0.004541
85.6719,0.002399
85.6750,0.003092
85.6779,0.002885
85.6812,0.003295
85.6855,0.004327
85.6883,0.002765
85.6913,0.002979
85.6940,0.002716
85.6968,0.002801
85.7008,0.003970
85.7052,0.004395
85.7069,0.001729
85.7097,0.002826
85.7128,0.003035
85.7163,0.003516
85.7204,0.004080
85.7228,0.002435
85.7257,0.002921
85.7289,0.003208
85.7320,0.003128
85.7374,0.005339
85.7397,0.002287
85.7422,0.002522
85.7452,0.002962
85.7482,0.003049
85.7531,0.004934
85.7559,0.002773
85.7592,0.003314
85.7621,0.002862
85.7653,0.003232
85.7694,0.004032
85.7722,0.002816
85.7750,0.002805
85.7786,0.003589
85.7810,0.002480
85.7859,0.004848
85.7888,0.002898
85.7914,0.002602
85.7953,0.003950
85.7982,0.002875
85.8024,0.004225
85.8051,0.002690
85.8078,0.002647
85.8109,0.003137
85.8148,0.003849
85.8183,0.003490
85.8215,0.003219
85.8249,0.003419
85.8272,0.002344
85.8301,0.002887
85.8335,0.003380
85.8387,0.005224
85.8406,0.001900
85.8432,0.002582
85.8461,0.002877
85.8494,0.003338
85.8538,0.004336
85.8563,0.002509
85.8607,0.004389
85.8629,0.002222
85.8657,0.002854
85.8708,0.005080
85.8730,0.002174
85.8758,0.002815
85.8788,0.003009
85.8820,0.003183
85.8866,0.004645
85.8891,0.002407
85.8921,0.003054
85.8949,0.002823
85.8979,0.002972
85.9025,0.004581
85.9051,0.002658
85.9080,0.002906
85.9109,0.002871
85.9143,0.003369
85.9181,0.003814
85.9213,0.003197
85.9244,0.003076
85.9270,0.002596
85.9298,0.002884
85.9333,0.003463
85.9386,0.005268
85.9404,0.001809
85.9430,0.002650
85.9459,0.002832
85.9493,0.003466
85.9536,0.004254
85.9559,0.002341
85.9604,0.004438
85.9625,0.002112
85.9655,0.002979
85.9700,0.004501
85.9727,0.002704
85.9753,0.002681
85.9782,0.002900
85.9817,0.003460
85.9861,0.004383
85.9885,0.002440
85.9912,0.002717
85.9945,0.003202
85.9978,0.003351
86.0018,0.004026
86.0049,0.003081
86.0079,0.003035
86.0106,0.002642
86.0145,0.003953
86.0183,0.003807
86.0214,0.003033
86.0240,0.002597
