Time (s),DeltaTime (s)
86.7051,0.005164
86.7082,0.003125
86.7119,0.003723
86.7158,0.003899
86.7195,0.003654
86.7247,0.005184
86.7275,0.002841
86.7309,0.003406
86.7347,0.003738
86.7396,0.004985
86.7424,0.002802
86.7464,0.003967
86.7502,0.003840
86.7544,0.004147
86.7582,0.003816
86.7622,0.003987
86.7658,0.003616
86.7696,0.003755
86.7747,0.005157
86.7776,0.002898
86.7824,0.004763
86.7869,0.004480
86.7916,0.004716
86.7936,0.002047
86.7975,0.003872
86.8010,0.003478
86.8057,0.004731
86.8091,0.003354
86.8126,0.003512
86.8162,0.003600
86.8215,0.005346
86.8248,0.003234
86.8284,0.003649
86.8323,0.003884
86.8360,0.003719
86.8418,0.005791
86.8439,0.002139
86.8476,0.003657
86.8514,0.003823
86.8563,0.004886
86.8593,0.003000
86.8629,0.003578
86.8667,0.003778
86.8711,0.004442
86.8749,0.003768
86.8788,0.003878
86.8823,0.003503
86.8860,0.003697
86.8918,0.005890
86.8940,0.002174
86.8975,0.003480
86.9011,0.003631
86.9062,0.005076
86.9091,0.002912
86.9127,0.003567
86.9165,0.003783
86.9210,0.004491
86.9246,0.003667
86.9286,0.003948
86.9387,0.010154
86.9457,0.007002
86.9550,0.009234
86.9625,0.007521
86.9693,0.006862
86.9834,0.014048
86.9856,0.002256
86.9900,0.004308
86.9928,0.002823
86.9950,0.002203
86.9966,0.001589
86.9988,0.002196
87.0004,0.001673
87.0050,0.004524
87.0087,0.003735
87.0126,0.003933
87.0160,0.003396
87.0219,0.005826
87.0256,0.003723
87.0283,0.002730
87.0325,0.004162
87.0365,0.004018
87.0511,0.014592
87.0636,0.012533
87.0748,0.011134
87.0773,0.002536
87.0793,0.002049
87.0814,0.002072
87.0830,0.001577
87.0850,0.001967
87.0881,0.003139
87.1028,0.014726
87.1160,0.013146
87.1270,0.011033
87.1292,0.002169
87.1308,0.001681
87.1334,0.002524
87.1350,0.001647
87.1389,0.003851
87.1449,0.006073
87.1481,0.003149
87.1508,0.002734
87.1532,0.002345
87.1596,0.006429
87.1632,0.003631
87.1654,0.002142
87.1696,0.004251
87.1757,0.006099
87.1799,0.004225
87.1821,0.002150
87.1856,0.003534
87.1914,0.005781
87.1936,0.002244
87.1975,0.003801
87.2010,0.003535
87.2060,0.005041
87.2089,0.002853
87.2131,0.004217
87.2162,0.003143
87.2202,0.003976
87.2263,0.006111
87.2398,0.013430
87.2505,0.010788
87.2533,0.002741
87.2563,0.002992
87.2605,0.004221
87.2627,0.002239
87.2648,0.002038
87.2666,0.001804
87.2685,0.001892
87.2759,0.007472
87.2795,0.003607
87.2814,0.001858
87.2849,0.003494
87.2914,0.006489
87.2953,0.003885
87.2971,0.001841
87.3011,0.003989
87.3059,0.004841
87.3113,0.005349
87.3131,0.001759
87.3166,0.003547
87.3216,0.005035
87.3247,0.003093
87.3285,0.003760
87.3324,0.003955
87.3358,0.003353
87.3415,0.005677
87.3441,0.002578
87.3475,0.003484
87.3513,0.003731
87.3572,0.005944
87.3593,0.002103
87.3631,0.003803
87.3670,0.003902
87.3724,0.005414
87.3754,0.002980
87.3799,0.004520
87.3828,0.002918
87.3870,0.004126
87.3917,0.004703
87.3952,0.003555
87.3988,0.003602
87.4027,0.003911
87.4085,0.005757
87.4111,0.002636
87.4145,0.003317
87.4179,0.003433
87.4232,0.005346
87.4261,0.002822
87.4294,0.003342
87.4330,0.003615
87.4381,0.005123
87.4416,0.003477
87.4453,0.003665
87.4489,0.003665
87.4531,0.004116
87.4594,0.006376
87.4612,0.001760
87.4644,0.003243
87.4680,0.003570
87.4735,0.005496
87.4758,0.002279
87.4793,0.003503
87.4829,0.003646
87.4882,0.005235
87.4913,0.003111
87.4950,0.003754
87.4989,0.003819
87.5025,0.003633
87.5078,0.005308
87.5105,0.002750
87.5139,0.003377
87.5177,0.003738
87.5225,0.004872
87.5254,0.002876
87.5290,0.003640
87.5331,0.004096
87.5370,0.003888
87.5414,0.004364
87.5449,0.003547
87.5485,0.003583
87.5523,0.003754
87.5596,0.007342
87.5614,0.001733
87.5648,0.003478
87.5683,0.003510
87.5743,0.005911
87.5764,0.002135
87.5801,0.003691
87.5836,0.003546
87.5886,0.004925
87.5917,0.003141
87.5956,0.003949
87.5993,0.003648
87.6028,0.003475
87.6078,0.005050
87.6116,0.003837
87.6149,0.003281
87.6185,0.003597
87.6239,0.005385
87.6269,0.002989
87.6303,0.003370
87.6340,0.003731
87.6385,0.004549
87.6419,0.003310
87.6458,0.003949
87.6492,0.003372
87.6531,0.003872
87.6595,0.006437
87.6617,0.002236
87.6652,0.003488
87.6688,0.003548
87.6742,0.005482
87.6766,0.002394
87.6802,0.003606
87.6840,0.003809
87.6888,0.004726
87.6920,0.003253
87.6958,0.003769
87.6992,0.003391
87.7030,0.003775
87.7086,0.005681
87.7116,0.002943
87.7149,0.003320
87.7188,0.003926
87.7243,0.005502
87.7271,0.002785
87.7305,0.003371
87.7338,0.003306
87.7401,0.006276
87.7425,0.002470
87.7463,0.003783
87.7497,0.003375
87.7551,0.005376
87.7589,0.003806
87.7625,0.003640
87.7659,0.003416
87.7694,0.003480
87.7745,0.005089
87.7785,0.003963
87.7912,0.012738
87.8004,0.009221
87.8033,0.002845
87.8057,0.002437
87.8093,0.003567
87.8117,0.002449
87.8143,0.002568
87.8167,0.002448
87.8185,0.001794
87.8257,0.007156
87.8298,0.004086
87.8318,0.001971
87.8355,0.003792
87.8413,0.005726
87.8460,0.004702
87.8478,0.001864
87.8514,0.003582
87.8583,0.006844
87.8627,0.004463
87.8647,0.001935
87.8685,0.003804
87.8733,0.004877
87.8762,0.002900
87.8805,0.004277
87.8837,0.003231
87.8884,0.004669
87.8920,0.003546
87.8955,0.003570
87.8993,0.003811
87.9039,0.004547
87.9078,0.003959
87.9114,0.003508
87.9152,0.003816
87.9187,0.003545
87.9237,0.004964
87.9267,0.003031
87.9302,0.003441
87.9338,0.003663
87.9391,0.005268
87.9421,0.002992
87.9455,0.003466
87.9499,0.004376
87.9534,0.003476
87.9587,0.005282
87.9621,0.003375
87.9658,0.003744
87.9698,0.004005
87.9754,0.005567
87.9771,0.001738
87.9806,0.003494
87.9843,0.003751
87.9895,0.005167
87.9923,0.002780
87.9964,0.004092
87.9999,0.003513
88.0057,0.005825
88.0087,0.002926
88.0124,0.003760
88.0158,0.003337
88.0215,0.005768
88.0248,0.003273
88.0278,0.003013
88.0316,0.003831
88.0362,0.004583
88.0408,0.004534
88.0434,0.002687
88.0473,0.003860
88.0516,0.004343
88.0558,0.004157
88.0603,0.004459
88.0630,0.002696
88.0668,0.003846
88.0724,0.005622
88.0750,0.002581
88.0785,0.003496
88.0825,0.004003
88.0860,0.003463
88.0918,0.005826
88.0945,0.002741
88.0980,0.003498
88.1024,0.004367
88.1070,0.004645
88.1101,0.003059
88.1137,0.003576
88.1172,0.003552
88.1219,0.004641
88.1256,0.003717
88.1292,0.003643
88.1331,0.003824
88.1369,0.003801
88.1417,0.004832
88.1449,0.003237
88.1485,0.003596
88.1530,0.004455
88.1598,0.006814
88.1621,0.002322
88.1647,0.002554
88.1681,0.003474
88.1743,0.006108
88.1765,0.002232
88.1802,0.003697
88.1835,0.003342
88.1886,0.005116
88.1922,0.003541
88.1954,0.003218
88.1993,0.003940
88.2032,0.003816
88.2087,0.005529
88.2117,0.003029
88.2148,0.003120
88.2185,0.003655
88.2246,0.006121
88.2268,0.002155
88.2307,0.003905
88.2342,0.003544
88.2393,0.005062
88.2424,0.003107
88.2465,0.004106
88.2497,0.003166
88.2547,0.005003
88.2582,0.003566
88.2636,0.005410
88.2660,0.002365
88.2716,0.005579
88.2746,0.003062
88.2783,0.003676
88.2819,0.003596
88.2859,0.004020
88.2909,0.005014
88.2942,0.003268
88.2972,0.003001
88.3009,0.003716
88.3065,0.005569
88.3088,0.002330
88.3126,0.003737
88.3166,0.004081
88.3208,0.004173
88.3245,0.003664
88.3291,0.004620
88.3326,0.003510
88.3359,0.003329
88.3415,0.005516
88.3448,0.003332
88.3478,0.003044
88.3522,0.004326
88.3576,0.005431
88.3597,0.002147
88.3642,0.004505
88.3680,0.003710
88.3730,0.005074
88.3757,0.002719
88.3792,0.003412
88.3832,0.004017
88.3881,0.004905
88.3935,0.005445
88.3956,0.002046
88.3998,0.004216
88.4041,0.004347
88.4083,0.004199
88.4211,0.012736
88.4329,0.011835
88.4350,0.002075
88.4373,0.002272
88.4411,0.003835
88.4437,0.002663
88.4459,0.002159
88.4477,0.001754
88.4505,0.002836
88.4581,0.007604
88.4625,0.004380
88.4646,0.002101
88.4684,0.003779
88.4750,0.006683
88.4791,0.004030
88.4809,0.001808
88.4842,0.003313
88.4911,0.006863
88.4946,0.003536
88.4968,0.002206
88.5008,0.004006
88.5062,0.005367
88.5087,0.002518
88.5124,0.003691
88.5164,0.003980
88.5215,0.005096
88.5342,0.012718
88.5371,0.002886
88.5406,0.003583
88.5428,0.002141
88.5454,0.002600
88.5477,0.002305
88.5495,0.001847
88.5525,0.002952
88.5630,0.010481
88.5654,0.002455
88.5674,0.001989
88.5726,0.005206
88.5777,0.005123
88.5796,0.001903
88.5830,0.003391
88.5897,0.006624
88.6021,0.012461
88.6138,0.011647
88.6160,0.002214
88.6177,0.001694
88.6197,0.002050
88.6233,0.003574
88.6280,0.004684
88.6304,0.002430
88.6322,0.001811
88.6356,0.003367
88.6422,0.006576
88.6455,0.003332
88.6477,0.002210
88.6517,0.004007
88.6582,0.006522
88.6626,0.004404
88.6662,0.003531
88.6682,0.001996
88.6728,0.004635
88.6763,0.003460
88.6800,0.003688
88.6831,0.003157
88.6879,0.004769
88.6920,0.004072
88.6954,0.003459
88.6987,0.003262
88.7026,0.003939
88.7088,0.006213
88.7107,0.001886
88.7146,0.003877
88.7178,0.003165
88.7245,0.006706
88.7266,0.002154
88.7299,0.003322
88.7385,0.008525
88.7457,0.007190
88.7548,0.009093
88.7624,0.007677
88.7775,0.015036
88.7801,0.002668
88.7818,0.001694
88.7836,0.001774
88.7851,0.001542
88.7869,0.001791
88.7910,0.004039
88.7936,0.002613
88.7978,0.004189
88.8013,0.003531
88.8059,0.004558
88.8088,0.002950
88.8133,0.004487
88.8168,0.003483
88.8214,0.004619
88.8249,0.003470
88.8289,0.004068
88.8322,0.003314
88.8381,0.005900
88.8415,0.003321
88.8444,0.002971
88.8483,0.003814
88.8525,0.004237
88.8576,0.005141
88.8602,0.002599
88.8641,0.003868
88.8681,0.003972
88.8729,0.004869
88.8759,0.002909
88.8790,0.003199
88.8836,0.004555
88.8879,0.004308
88.8919,0.003939
88.8955,0.003636
88.8990,0.003543
88.9027,0.003641
88.9084,0.005728
88.9113,0.002884
88.9148,0.003560
88.9190,0.004155
88.9247,0.005734
88.9266,0.001900
88.9305,0.003855
88.9344,0.003923
88.9481,0.013715
88.9586,0.010467
88.9608,0.002188
88.9626,0.001781
88.9649,0.002346
88.9668,0.001871
88.9692,0.002383
88.9723,0.003170
88.9797,0.007350
88.9818,0.002081
88.9842,0.002403
88.9907,0.006553
88.9948,0.004046
88.9968,0.002082
89.0008,0.003996
89.0062,0.005342
89.0121,0.005889
89.0138,0.001745
89.0171,0.003286
89.0225,0.005378
89.0252,0.002738
89.0287,0.003488
89.0326,0.003875
89.0365,0.003897
89.0412,0.004760
89.0448,0.003548
89.0482,0.003413
89.0519,0.003732
89.0579,0.005938
89.0601,0.002219
89.0639,0.003814
89.0682,0.004247
89.0735,0.005336
89.0759,0.002374
89.0797,0.003843
89.0831,0.003353
89.0879,0.004873
89.0914,0.003482
89.0949,0.003456
89.0986,0.003690
89.1027,0.004107
89.1076,0.004917
89.1105,0.002931
89.1142,0.003671
89.1178,0.003652
89.1226,0.004805
89.1256,0.002962
89.1289,0.003328
89.1327,0.003821
89.1378,0.005093
89.1410,0.003206
89.1447,0.003694
89.1489,0.004130
89.1522,0.003294
89.1577,0.005528
89.1603,0.002625
89.1643,0.004007
89.1683,0.004020
89.1738,0.005461
89.1761,0.002293
89.1799,0.003787
89.1838,0.003881
89.1884,0.004595
89.1915,0.003185
89.1955,0.003962
89.1989,0.003386
89.2026,0.003713
89.2078,0.005183
89.2112,0.003421
89.2147,0.003488
89.2186,0.003901
89.2233,0.004723
89.2265,0.003205
89.2303,0.003722
89.2341,0.003830
89.2386,0.004529
89.2420,0.003414
89.2459,0.003889
89.2491,0.003217
89.2541,0.004967
89.2582,0.004109
89.2613,0.003139
89.2655,0.004134
89.2719,0.006470
89.2749,0.002933
89.2780,0.003095
89.2818,0.003857
89.2855,0.003679
89.2907,0.005212
89.2931,0.002354
89.2967,0.003632
89.3011,0.004412
89.3053,0.004186
89.3084,0.003124
89.3124,0.003968
89.3158,0.003428
89.3205,0.004706
89.3245,0.003978
89.3278,0.003259
89.3315,0.003724
89.3355,0.003978
89.3403,0.004829
89.3430,0.002734
89.3468,0.003801
89.3504,0.003598
89.3551,0.004652
89.3584,0.003349
89.3620,0.003521
89.3657,0.003694
89.3716,0.005977
