Time (s),DeltaTime (s)
70.5376,0.018779
70.5607,0.023022
70.5827,0.022061
70.6031,0.020401
70.6254,0.022290
70.6501,0.024726
70.6699,0.019776
70.6934,0.023444
70.7163,0.022924
70.7373,0.021055
70.7602,0.022822
70.7831,0.022995
70.8039,0.020749
70.8277,0.023793
70.8522,0.024532
70.8677,0.015505
70.8892,0.021482
70.8931,0.003872
70.8956,0.002517
70.9143,0.018751
70.9347,0.020392
70.9578,0.023105
70.9798,0.021909
71.0017,0.021912
71.0232,0.021553
71.0474,0.024166
71.0691,0.021674
71.0901,0.021062
71.1117,0.021614
71.1332,0.021464
71.1550,0.021754
71.1764,0.021483
71.1983,0.021832
71.2200,0.021724
71.2421,0.022140
71.2641,0.021982
71.2850,0.020912
71.3063,0.021231
71.3273,0.021059
71.3491,0.021794
71.3704,0.021281
71.3912,0.020849
71.4121,0.020896
71.4335,0.021370
71.4563,0.022824
71.5211,0.064737
71.5664,0.045279
71.5701,0.003753
71.5882,0.018063
71.6278,0.039658
71.6305,0.002629
71.6455,0.015079
71.6494,0.003920
71.6644,0.015000
71.6844,0.019970
71.6873,0.002883
71.7052,0.017931
71.7282,0.022988
71.7917,0.063481
71.8343,0.042577
71.8363,0.002046
71.8523,0.015979
71.8758,0.023540
71.9153,0.039448
71.9184,0.003062
71.9325,0.014140
71.9345,0.001977
71.9535,0.018985
71.9785,0.025082
71.9986,0.020049
72.0455,0.046873
72.0829,0.037436
72.0863,0.003373
72.1020,0.015705
72.1040,0.002012
72.1312,0.027173
72.1458,0.014621
72.1685,0.022701
72.2138,0.045311
72.2603,0.046513
72.2791,0.018793
72.2812,0.002074
72.2831,0.001963
72.3005,0.017385
72.3448,0.044306
72.3870,0.042191
72.3929,0.005927
72.4047,0.011797
72.4089,0.004205
72.4304,0.021453
72.4518,0.021370
72.4738,0.022010
72.5245,0.050717
72.5655,0.041014
72.5676,0.002046
72.5813,0.013782
72.5886,0.007286
72.6024,0.013774
72.6268,0.024414
72.6529,0.026057
72.6948,0.041953
72.7376,0.042788
72.7608,0.023199
72.7630,0.002224
72.7804,0.017342
72.7829,0.002536
72.7846,0.001693
72.7995,0.014898
72.8206,0.021091
72.8432,0.022586
72.8659,0.022749
72.8863,0.020353
72.9125,0.026189
72.9784,0.065921
73.0200,0.041620
73.0230,0.003031
73.0351,0.012019
73.0370,0.001947
73.0396,0.002557
73.0595,0.019927
73.0806,0.021069
73.1002,0.019685
73.1223,0.022037
73.1432,0.020881
73.1653,0.022147
73.1860,0.020677
73.2072,0.021181
73.2287,0.021527
73.2503,0.021649
73.2719,0.021528
73.2949,0.023052
73.3631,0.068213
73.4084,0.045226
73.4292,0.020811
73.4315,0.002299
73.4333,0.001801
73.4482,0.014906
73.4502,0.002013
73.4704,0.020181
73.4942,0.023784
73.5151,0.020921
73.5368,0.021765
73.5584,0.021603
73.5801,0.021649
73.6017,0.021634
73.6241,0.022386
73.6461,0.022028
73.6687,0.022519
73.6899,0.021239
73.7113,0.021445
73.7331,0.021732
73.7553,0.022241
73.7769,0.021599
73.7987,0.021744
73.8204,0.021696
73.8433,0.022976
73.8645,0.021159
73.8859,0.021394
73.9075,0.021610
73.9289,0.021427
73.9506,0.021683
73.9732,0.022551
73.9933,0.020145
74.0151,0.021815
74.0362,0.021050
74.0585,0.022291
74.0799,0.021415
74.1446,0.064755
74.1633,0.018685
74.1836,0.020293
74.1867,0.003094
74.1897,0.002980
74.2040,0.014278
74.2267,0.022723
74.2475,0.020796
74.3113,0.063831
74.3518,0.040506
74.3610,0.009233
74.3679,0.006821
74.3697,0.001846
74.3897,0.019954
74.3939,0.004269
74.4128,0.018840
74.4500,0.037278
74.4699,0.019809
74.4912,0.021328
74.5118,0.020585
74.5137,0.001933
74.5309,0.017191
74.5519,0.020996
