Time (s),DeltaTime (s)
196.2640,0.007366
196.2698,0.005740
196.2735,0.003718
196.2826,0.009118
196.2875,0.004929
196.2961,0.008593
196.3021,0.005941
196.3077,0.005609
196.3161,0.008439
196.3217,0.005607
196.3274,0.005663
196.3314,0.004004
196.3340,0.002629
196.3358,0.001751
196.3412,0.005388
196.3525,0.011349
196.3565,0.004030
196.3648,0.008242
196.3680,0.003237
196.3703,0.002273
196.3761,0.005773
196.3846,0.008542
196.3882,0.003556
196.3942,0.006096
196.4010,0.006707
196.4038,0.002831
196.4067,0.002937
196.4177,0.010936
196.4208,0.003143
196.4259,0.005050
196.4340,0.008106
196.4373,0.003318
196.4403,0.003017
196.4471,0.006769
196.4533,0.006266
196.4582,0.004856
196.4654,0.007233
196.4685,0.003067
196.4705,0.001985
196.4786,0.008084
196.4839,0.005341
196.4858,0.001935
196.4914,0.005548
196.4994,0.008054
196.5026,0.003197
196.5052,0.002561
196.5164,0.011175
196.5224,0.006013
196.5326,0.010195
196.5378,0.005248
196.5428,0.005002
196.5476,0.004823
196.5562,0.008544
196.5637,0.007539
196.5726,0.008824
196.5799,0.007357
196.5857,0.005756
196.5881,0.002418
196.5956,0.007559
196.6015,0.005854
196.6038,0.002280
196.6076,0.003844
196.6184,0.010783
196.6214,0.003014
196.6256,0.004211
196.6344,0.008774
196.6379,0.003531
196.6431,0.005216
196.6523,0.009180
196.6551,0.002762
196.6616,0.006466
196.6675,0.005970
196.6697,0.002162
196.6727,0.002966
196.6844,0.011767
196.6877,0.003314
196.6929,0.005217
196.7016,0.008604
196.7050,0.003419
196.7093,0.004357
196.7184,0.009116
196.7216,0.003205
196.7256,0.003970
196.7335,0.007879
196.7361,0.002548
196.7398,0.003794
196.7509,0.011109
196.7543,0.003307
196.7610,0.006735
196.7658,0.004812
196.7679,0.002100
196.7704,0.002456
196.7784,0.008051
196.7847,0.006248
196.7871,0.002411
196.7926,0.005548
196.8012,0.008604
196.8047,0.003484
196.8101,0.005387
196.8186,0.008535
196.8215,0.002912
196.8276,0.006016
196.8336,0.006011
196.8361,0.002535
196.8396,0.003517
196.8519,0.012294
196.8553,0.003360
196.8612,0.005942
196.8675,0.006327
196.8699,0.002351
196.8728,0.002929
196.8843,0.011432
196.8872,0.002899
196.8931,0.005944
196.8998,0.006745
196.9025,0.002599
196.9061,0.003633
196.9169,0.010856
196.9195,0.002570
196.9254,0.005893
196.9320,0.006559
196.9342,0.002282
196.9370,0.002739
196.9454,0.008419
196.9530,0.007577
196.9569,0.003969
196.9624,0.005443
196.9692,0.006783
196.9738,0.004645
196.9812,0.007422
196.9888,0.007607
196.9978,0.008915
197.0015,0.003764
197.0080,0.006462
197.0139,0.005911
197.0206,0.006665
197.0247,0.004177
197.0330,0.008280
197.0354,0.002428
197.0375,0.002048
197.0499,0.012386
197.0525,0.002647
197.0680,0.015433
197.0807,0.012745
197.0882,0.007478
197.1146,0.026377
197.1175,0.002921
197.1203,0.002830
197.1247,0.004393
197.1285,0.003760
197.1312,0.002732
197.1334,0.002240
197.1351,0.001650
197.1403,0.005237
197.1513,0.011003
197.1546,0.003279
197.1586,0.003983
197.1674,0.008830
197.1715,0.004043
197.1758,0.004289
197.1855,0.009722
197.1889,0.003397
197.1945,0.005673
197.2014,0.006850
197.2036,0.002262
197.2076,0.003914
197.2189,0.011356
197.2225,0.003532
197.2280,0.005498
197.2341,0.006161
197.2361,0.001950
197.2397,0.003608
197.2514,0.011719
197.2540,0.002601
197.2576,0.003653
197.2673,0.009636
197.2694,0.002096
197.2726,0.003205
197.2853,0.012693
197.2920,0.006694
197.2966,0.004583
197.3020,0.005418
197.3047,0.002711
197.3129,0.008233
197.3218,0.008922
197.3282,0.006355
197.3345,0.006364
197.3367,0.002168
197.3408,0.004108
197.3530,0.012213
197.3599,0.006860
197.3648,0.004885
197.3698,0.004993
197.3759,0.006153
197.3817,0.005758
197.3934,0.011742
197.4005,0.007093
197.4078,0.007273
197.4137,0.005896
197.4217,0.007982
197.4275,0.005846
197.4296,0.002053
197.4357,0.006157
197.4462,0.010476
197.4694,0.023230
197.4867,0.017239
197.4912,0.004535
197.4994,0.008175
197.5026,0.003227
197.5086,0.006027
197.5156,0.007004
197.5191,0.003474
197.5235,0.004341
197.5308,0.007317
197.5402,0.009420
197.5468,0.006596
197.5652,0.018424
197.5854,0.020157
197.5907,0.005341
197.5969,0.006152
197.6057,0.008889
197.6140,0.008243
197.6164,0.002414
197.6282,0.011814
197.6334,0.005204
197.6422,0.008753
197.6488,0.006644
197.6554,0.006568
197.6640,0.008598
197.6720,0.007991
197.6802,0.008214
197.6976,0.017445
197.7159,0.018223
197.7206,0.004699
197.7276,0.006997
197.7320,0.004439
197.7354,0.003360
197.7388,0.003451
197.7446,0.005790
197.7516,0.007013
197.7593,0.007716
197.7667,0.007331
197.7695,0.002845
197.7737,0.004171
197.7825,0.008862
197.7851,0.002567
197.7897,0.004557
197.7948,0.005190
197.7977,0.002845
197.8004,0.002682
197.8037,0.003335
197.8104,0.006673
197.8128,0.002373
197.8161,0.003363
197.8200,0.003908
197.8277,0.007638
197.8307,0.003089
197.8330,0.002206
197.8354,0.002459
197.8418,0.006354
197.8464,0.004636
197.8583,0.011931
197.8679,0.009523
197.8703,0.002457
197.8729,0.002593
197.8774,0.004520
197.8805,0.003113
197.8826,0.002005
197.8844,0.001803
197.8863,0.001956
197.8940,0.007651
197.9002,0.006206
197.9053,0.005129
197.9102,0.004941
197.9134,0.003140
197.9158,0.002463
197.9181,0.002276
197.9230,0.004919
197.9295,0.006426
197.9313,0.001848
197.9353,0.003975
197.9401,0.004849
197.9430,0.002822
197.9459,0.002966
197.9496,0.003633
197.9533,0.003751
197.9580,0.004707
197.9608,0.002759
197.9641,0.003366
197.9677,0.003532
197.9722,0.004544
197.9755,0.003286
197.9787,0.003222
197.9820,0.003291
197.9856,0.003562
197.9909,0.005319
197.9931,0.002251
197.9968,0.003644
198.0005,0.003758
198.0051,0.004549
198.0096,0.004497
198.0121,0.002481
198.0159,0.003840
198.0211,0.005176
198.0251,0.004031
198.0269,0.001782
198.0315,0.004582
198.0343,0.002769
198.0385,0.004245
198.0427,0.004167
198.0452,0.002524
198.0483,0.003149
198.0517,0.003355
198.0571,0.005450
198.0599,0.002794
198.0633,0.003390
198.0667,0.003371
198.0715,0.004817
198.0769,0.005422
198.0804,0.003446
198.0843,0.003952
198.0886,0.004305
198.0950,0.006409
198.0984,0.003312
198.1021,0.003725
198.1059,0.003839
198.1108,0.004922
198.1140,0.003100
198.1165,0.002551
198.1194,0.002849
198.1252,0.005829
198.1275,0.002318
