Time (s),DeltaTime (s)
39.5064,0.008377
39.5130,0.006594
39.5204,0.007410
39.5278,0.007433
39.5358,0.007960
39.5439,0.008120
39.5512,0.007292
39.5603,0.009091
39.5669,0.006615
39.5755,0.008545
39.5821,0.006655
39.5905,0.008435
39.5974,0.006892
39.6050,0.007564
39.6125,0.007520
39.6199,0.007389
39.6275,0.007583
39.6347,0.007255
39.6437,0.008967
39.6505,0.006762
39.6587,0.008192
39.6652,0.006558
39.6736,0.008400
39.6803,0.006629
39.6882,0.007985
39.6959,0.007646
39.7028,0.006937
39.7107,0.007887
39.7179,0.007201
39.7269,0.009021
39.7335,0.006556
39.7421,0.008647
39.7482,0.006087
39.7567,0.008446
39.7631,0.006425
39.7739,0.010794
39.7792,0.005318
39.7862,0.006967
39.7940,0.007809
39.8016,0.007647
39.8103,0.008701
39.8172,0.006872
39.8263,0.009071
39.8326,0.006373
39.8409,0.008216
39.8473,0.006479
39.8547,0.007333
39.8626,0.007973
39.8696,0.006990
39.8775,0.007835
39.8846,0.007141
39.8939,0.009316
39.9007,0.006774
39.9095,0.008780
39.9158,0.006363
39.9243,0.008458
39.9309,0.006572
39.9386,0.007776
39.9457,0.007021
39.9531,0.007471
39.9605,0.007394
39.9679,0.007385
39.9769,0.009024
39.9839,0.006947
39.9927,0.008771
39.9999,0.007241
40.0087,0.008817
40.0146,0.005832
40.0227,0.008176
40.0294,0.006690
40.0367,0.007309
40.0444,0.007702
40.0519,0.007439
40.0606,0.008699
40.0679,0.007370
40.0767,0.008791
40.0836,0.006827
40.0920,0.008433
40.0993,0.007267
40.1070,0.007789
40.1138,0.006743
40.1213,0.007500
40.1287,0.007431
40.1360,0.007284
40.1441,0.008084
40.1513,0.007255
40.1603,0.008931
40.1671,0.006824
40.1762,0.009055
40.1825,0.006363
40.1912,0.008699
40.1976,0.006382
40.2052,0.007563
40.2132,0.007997
40.2202,0.007036
40.2278,0.007629
40.2349,0.007099
40.2439,0.008957
40.2510,0.007105
40.2600,0.009038
40.2663,0.006295
40.2753,0.008979
40.2813,0.006041
40.2900,0.008630
40.2962,0.006243
40.3040,0.007792
40.3114,0.007364
40.3188,0.007409
40.3269,0.008110
40.3345,0.007573
40.3433,0.008879
40.3501,0.006735
40.3581,0.007998
40.3649,0.006857
40.3729,0.008002
40.3797,0.006756
40.3868,0.007164
40.3946,0.007773
40.4023,0.007721
40.4106,0.008237
40.4176,0.007044
40.4269,0.009245
40.4332,0.006299
40.4420,0.008810
40.4489,0.006957
40.4572,0.008270
40.4634,0.006212
40.4710,0.007569
40.4781,0.007133
40.4857,0.007546
40.4950,0.009293
40.5024,0.007444
40.5107,0.008295
40.5178,0.007100
40.5267,0.008919
40.5331,0.006362
40.5419,0.008777
40.5481,0.006264
40.5564,0.008275
40.5631,0.006661
40.5705,0.007462
40.5780,0.007447
40.5853,0.007298
40.5939,0.008614
40.6017,0.007799
40.6103,0.008625
40.6171,0.006790
40.6257,0.008607
40.6323,0.006554
40.6405,0.008289
40.6470,0.006412
40.6546,0.007639
40.6619,0.007345
40.6695,0.007529
40.6770,0.007583
40.6846,0.007593
40.6933,0.008645
40.7001,0.006807
40.7084,0.008347
40.7151,0.006671
40.7234,0.008292
40.7302,0.006820
40.7374,0.007180
40.7451,0.007680
40.7526,0.007483
40.7616,0.009063
40.7689,0.007227
40.7779,0.009023
40.7846,0.006699
40.7943,0.009720
40.8001,0.005799
40.8101,0.009956
40.8172,0.007129
40.8242,0.007034
40.8304,0.006208
40.8383,0.007866
40.8454,0.007126
40.8531,0.007715
40.8604,0.007242
40.8679,0.007555
40.8766,0.008699
40.8839,0.007274
40.8925,0.008569
40.8993,0.006819
40.9087,0.009441
40.9144,0.005630
40.9221,0.007738
40.9296,0.007488
40.9364,0.006847
40.9441,0.007681
40.9513,0.007188
40.9602,0.008852
40.9669,0.006755
40.9762,0.009284
40.9823,0.006145
40.9912,0.008867
40.9974,0.006191
41.0063,0.008941
41.0125,0.006137
41.0198,0.007283
41.0272,0.007458
41.0347,0.007484
41.0436,0.008918
41.0508,0.007141
41.0598,0.009087
41.0659,0.006061
41.0742,0.008266
41.0807,0.006572
41.0885,0.007777
41.0957,0.007196
41.1031,0.007417
41.1112,0.008020
41.1185,0.007312
41.1270,0.008581
41.1343,0.007234
41.1433,0.008979
41.1497,0.006413
41.1583,0.008592
41.1646,0.006370
41.1730,0.008393
41.1795,0.006478
41.1870,0.007484
41.1943,0.007332
41.2018,0.007466
41.2111,0.009363
41.2181,0.006955
41.2270,0.008893
41.2343,0.007261
41.2432,0.008904
41.2494,0.006221
41.2574,0.008023
41.2642,0.006779
41.2733,0.009156
41.2795,0.006163
41.2868,0.007307
41.2945,0.007702
41.3019,0.007351
41.3117,0.009828
41.3181,0.006432
41.3270,0.008873
41.3340,0.007047
41.3432,0.009181
41.3493,0.006083
41.3580,0.008709
41.3642,0.006209
41.3733,0.009121
41.3797,0.006318
41.3872,0.007543
41.3946,0.007343
41.4022,0.007614
41.4111,0.008950
41.4178,0.006719
41.4265,0.008650
41.4347,0.008182
41.4433,0.008588
41.4492,0.005958
41.4573,0.008103
41.4641,0.006764
