Time (s),DeltaTime (s)
163.4114,0.003457
163.4149,0.003471
163.4190,0.004119
163.4249,0.005905
163.4286,0.003686
163.4321,0.003475
163.4359,0.003859
163.4399,0.003966
163.4441,0.004211
163.4477,0.003540
163.4516,0.003901
163.4584,0.006855
163.4618,0.003354
163.4644,0.002632
163.4682,0.003811
163.4717,0.003481
163.4774,0.005745
163.4797,0.002256
163.4830,0.003314
163.4866,0.003592
163.4916,0.005010
163.4946,0.002942
163.4987,0.004196
163.5023,0.003542
163.5063,0.003959
163.5106,0.004300
163.5143,0.003777
163.5178,0.003438
163.5214,0.003630
163.5274,0.005979
163.5296,0.002188
163.5330,0.003418
163.5367,0.003659
163.5422,0.005538
163.5449,0.002709
163.5484,0.003543
163.5524,0.004002
163.5578,0.005333
163.5610,0.003219
163.5648,0.003783
163.5682,0.003434
163.5720,0.003800
163.5775,0.005461
163.5801,0.002600
163.5836,0.003567
163.5875,0.003872
163.5922,0.004678
163.5949,0.002681
163.5987,0.003863
163.6022,0.003488
163.6067,0.004517
163.6107,0.003964
163.6142,0.003504
163.6179,0.003711
163.6217,0.003842
163.6272,0.005394
163.6294,0.002235
163.6331,0.003735
163.6366,0.003447
163.6414,0.004818
163.6447,0.003321
163.6483,0.003581
163.6520,0.003695
163.6581,0.006165
163.6607,0.002577
163.6639,0.003186
163.6676,0.003664
163.6716,0.003986
163.6761,0.004509
163.6795,0.003428
163.6830,0.003457
163.6864,0.003475
163.6913,0.004819
163.6946,0.003391
163.6982,0.003611
163.7018,0.003521
163.7063,0.004538
163.7106,0.004324
163.7139,0.003239
163.7175,0.003669
163.7210,0.003461
163.7260,0.005036
163.7293,0.003249
163.7326,0.003324
163.7362,0.003611
163.7413,0.005066
163.7443,0.003002
163.7478,0.003530
163.7517,0.003884
163.7570,0.005344
163.7606,0.003505
163.7639,0.003325
163.7672,0.003300
163.7709,0.003693
163.7761,0.005202
163.7786,0.002505
163.7821,0.003547
163.7859,0.003798
163.7914,0.005467
163.7944,0.003042
163.7979,0.003492
163.8013,0.003414
163.8052,0.003859
163.8110,0.005767
163.8129,0.001918
163.8163,0.003469
163.8201,0.003721
163.8250,0.004939
163.8279,0.002914
163.8315,0.003596
163.8353,0.003827
163.8396,0.004203
163.8437,0.004191
163.8473,0.003599
163.8509,0.003542
163.8551,0.004249
163.8606,0.005437
163.8628,0.002227
163.8662,0.003411
163.8700,0.003786
163.8748,0.004775
163.8779,0.003122
163.8815,0.003585
163.8853,0.003841
163.8893,0.003965
163.8937,0.004441
163.8973,0.003554
163.9011,0.003802
163.9045,0.003457
163.9097,0.005182
163.9123,0.002546
163.9159,0.003654
163.9198,0.003852
163.9245,0.004704
163.9277,0.003180
163.9315,0.003862
163.9349,0.003405
163.9386,0.003682
163.9438,0.005234
163.9470,0.003182
163.9506,0.003597
163.9543,0.003737
163.9613,0.006961
163.9631,0.001812
163.9667,0.003587
163.9700,0.003316
163.9747,0.004627
163.9781,0.003486
163.9814,0.003288
163.9851,0.003685
163.9899,0.004749
163.9949,0.005053
163.9980,0.003104
164.0027,0.004638
164.0065,0.003871
164.0134,0.006822
164.0155,0.002128
164.0193,0.003780
164.0255,0.006215
164.0294,0.003975
164.0314,0.001914
164.0347,0.003374
164.0388,0.004102
164.0442,0.005359
164.0463,0.002135
164.0501,0.003787
164.0536,0.003456
164.0609,0.007282
164.0629,0.002029
164.0663,0.003445
164.0701,0.003720
164.0750,0.004915
164.0779,0.002963
164.0815,0.003590
164.0854,0.003871
164.0895,0.004134
164.0937,0.004157
164.0974,0.003728
164.1010,0.003543
164.1047,0.003741
164.1097,0.005040
164.1126,0.002845
164.1160,0.003382
164.1202,0.004272
164.1246,0.004399
164.1278,0.003178
164.1317,0.003899
164.1352,0.003527
164.1393,0.004108
164.1439,0.004521
164.1473,0.003397
164.1510,0.003732
164.1548,0.003814
164.1609,0.006148
164.1634,0.002453
164.1672,0.003822
164.1706,0.003402
164.1754,0.004803
164.1783,0.002916
164.1818,0.003423
164.1854,0.003618
164.1906,0.005236
164.1937,0.003057
164.1975,0.003799
164.2014,0.003872
164.2048,0.003433
164.2104,0.005611
164.2132,0.002825
164.2163,0.003100
164.2200,0.003656
164.2248,0.004858
164.2283,0.003486
164.2315,0.003197
164.2355,0.003950
164.2395,0.004048
164.2438,0.004281
164.2474,0.003588
164.2508,0.003454
164.2545,0.003677
164.2613,0.006737
164.2634,0.002184
164.2670,0.003537
164.2706,0.003658
164.2759,0.005258
164.2783,0.002420
164.2819,0.003585
164.2857,0.003787
164.2900,0.004347
164.2940,0.003934
164.2977,0.003686
164.3012,0.003522
164.3048,0.003669
164.3107,0.005886
164.3127,0.001927
164.3162,0.003532
164.3198,0.003596
164.3247,0.004905
164.3278,0.003060
164.3313,0.003568
164.3352,0.003898
164.3393,0.004081
164.3436,0.004320
164.3471,0.003492
164.3506,0.003517
164.3543,0.003630
164.3609,0.006673
164.3631,0.002149
164.3668,0.003674
164.3704,0.003620
164.3752,0.004850
164.3780,0.002778
164.3815,0.003495
164.3854,0.003929
164.3895,0.004062
164.3936,0.004099
164.3974,0.003855
164.4010,0.003528
164.4046,0.003636
164.4109,0.006262
164.4126,0.001746
164.4162,0.003584
164.4196,0.003432
164.4245,0.004832
164.4275,0.003067
164.4312,0.003712
164.4350,0.003740
164.4386,0.003614
164.4436,0.005002
164.4475,0.003871
164.4509,0.003465
164.4546,0.003695
164.4612,0.006561
164.4639,0.002683
164.4678,0.003893
164.4721,0.004365
164.4782,0.006100
164.4805,0.002246
164.4846,0.004083
164.4884,0.003806
164.4948,0.006410
164.4971,0.002286
164.5014,0.004390
164.5058,0.004320
164.5120,0.006194
164.5143,0.002281
164.5187,0.004458
164.5228,0.004108
164.5285,0.005686
164.5309,0.002376
164.5348,0.003927
164.5390,0.004246
164.5461,0.007020
164.5484,0.002337
164.5524,0.004014
164.5588,0.006390
164.5646,0.005782
164.5688,0.004177
164.5712,0.002400
164.5771,0.005976
164.5800,0.002874
164.5831,0.003121
164.5875,0.004325
164.5941,0.006640
164.5962,0.002105
164.5999,0.003730
164.6042,0.004273
164.6104,0.006211
164.6134,0.002974
164.6179,0.004540
164.6207,0.002810
164.6267,0.005938
164.6298,0.003156
164.6336,0.003798
164.6382,0.004522
164.6438,0.005586
164.6464,0.002648
164.6506,0.004187
164.6545,0.003942
164.6612,0.006723
164.6655,0.004257
164.6680,0.002494
164.6717,0.003745
164.6781,0.006411
164.6806,0.002451
164.6841,0.003452
164.6884,0.004292
164.6940,0.005643
164.6965,0.002511
164.7012,0.004751
164.7044,0.003131
164.7112,0.006770
164.7137,0.002540
164.7170,0.003293
164.7209,0.003880
164.7285,0.007658
164.7318,0.003243
164.7344,0.002672
164.7386,0.004143
164.7458,0.007178
164.7495,0.003759
164.7516,0.002067
164.7555,0.003952
164.7632,0.007688
164.7663,0.003081
164.7687,0.002380
164.7725,0.003827
164.7792,0.006717
164.7817,0.002511
164.7851,0.003322
164.7896,0.004537
164.7961,0.006463
164.7984,0.002347
164.8021,0.003672
164.8065,0.004415
164.8127,0.006238
164.8152,0.002446
164.8188,0.003589
164.8240,0.005259
164.8290,0.004982
164.8313,0.002271
164.8358,0.004524
164.8414,0.005551
164.8451,0.003722
164.8482,0.003143
164.8521,0.003873
164.8569,0.004826
164.8633,0.006399
164.8666,0.003273
164.8698,0.003200
164.8762,0.006388
164.8788,0.002619
164.8830,0.004193
164.8870,0.003969
164.8931,0.006182
164.8956,0.002416
164.9006,0.005050
164.9039,0.003284
164.9098,0.005859
164.9128,0.003014
164.9165,0.003717
164.9204,0.003954
164.9261,0.005675
164.9292,0.003108
164.9330,0.003814
164.9370,0.003958
164.9423,0.005323
164.9456,0.003307
164.9499,0.004276
164.9535,0.003620
164.9595,0.005994
164.9638,0.004262
164.9672,0.003456
164.9711,0.003861
164.9764,0.005275
164.9790,0.002609
164.9824,0.003449
164.9862,0.003789
164.9924,0.006228
165.0067,0.014223
165.0191,0.012430
165.0289,0.009792
165.0358,0.006881
165.0404,0.004616
165.0471,0.006759
165.0515,0.004382
165.0553,0.003772
165.0593,0.004007
165.0625,0.003218
165.0664,0.003873
165.0708,0.004373
165.0831,0.012376
165.0895,0.006317
165.0992,0.009704
165.1069,0.007724
165.1267,0.019811
165.1295,0.002842
165.1315,0.001992
165.1337,0.002205
165.1354,0.001654
165.1375,0.002075
165.1405,0.002995
165.1442,0.003779
165.1474,0.003181
165.1515,0.004086
165.1552,0.003650
165.1619,0.006772
165.1649,0.003006
165.1687,0.003725
165.1736,0.004908
165.1782,0.004656
165.1811,0.002912
165.1858,0.004613
165.1899,0.004141
165.1949,0.004987
165.1976,0.002666
165.2012,0.003684
165.2053,0.004095
165.2125,0.007206
165.2146,0.002088
165.2179,0.003294
165.2219,0.004012
165.2292,0.007321
165.2316,0.002368
165.2351,0.003508
165.2403,0.005211
165.2456,0.005263
165.2478,0.002181
165.2517,0.003961
165.2556,0.003875
165.2621,0.006530
165.2642,0.002077
165.2693,0.005066
165.2739,0.004579
165.2787,0.004838
165.2807,0.002043
165.2850,0.004289
165.2891,0.004016
165.2957,0.006688
165.2986,0.002902
165.3056,0.006908
165.3154,0.009853
165.3206,0.005186
165.3260,0.005434
165.3301,0.004077
165.3322,0.002141
165.3344,0.002189
165.3365,0.002065
165.3400,0.003549
165.3436,0.003579
165.3474,0.003762
165.3510,0.003558
165.3546,0.003622
165.3608,0.006194
165.3625,0.001783
165.3664,0.003810
165.3706,0.004220
165.3751,0.004545
165.3780,0.002856
165.3819,0.003958
165.3853,0.003341
165.3902,0.004933
165.3938,0.003574
165.3973,0.003521
165.4010,0.003648
165.4048,0.003856
165.4103,0.005454
165.4126,0.002313
165.4162,0.003572
165.4197,0.003593
165.4243,0.004566
165.4278,0.003508
165.4311,0.003321
165.4348,0.003644
165.4402,0.005385
165.4441,0.003928
165.4467,0.002622
165.4506,0.003929
165.4544,0.003799
165.4594,0.004910
165.4623,0.002905
165.4657,0.003413
165.4702,0.004523
165.4747,0.004538
165.4776,0.002888
165.4812,0.003626
165.4852,0.003952
165.4891,0.003931
165.4935,0.004317
165.4974,0.003977
165.5009,0.003516
165.5045,0.003597
165.5109,0.006325
165.5126,0.001709
165.5159,0.003275
165.5196,0.003760
165.5244,0.004764
165.5275,0.003098
165.5310,0.003553
165.5349,0.003874
165.5385,0.003612
165.5435,0.005032
165.5470,0.003412
165.5507,0.003736
165.5544,0.003735
165.5596,0.005229
165.5622,0.002590
165.5658,0.003562
165.5714,0.005620
165.5757,0.004278
165.5788,0.003066
165.5829,0.004120
165.5862,0.003358
165.5910,0.004809
165.5943,0.003284
165.5977,0.003369
165.6015,0.003774
165.6059,0.004426
165.6101,0.004229
165.6135,0.003334
165.6173,0.003863
165.6208,0.003486
165.6260,0.005156
165.6291,0.003119
165.6324,0.003303
165.6362,0.003815
165.6412,0.004968
165.6447,0.003515
165.6488,0.004101
165.6523,0.003508
165.6568,0.004453
165.6603,0.003586
165.6642,0.003859
165.6680,0.003813
165.6723,0.004277
165.6771,0.004778
165.6801,0.003040
165.6837,0.003544
165.6875,0.003809
165.6929,0.005391
165.6954,0.002528
165.6991,0.003691
165.7026,0.003485
165.7074,0.004822
165.7108,0.003463
165.7143,0.003438
165.7179,0.003663
165.7219,0.003972
165.7268,0.004853
165.7299,0.003173
165.7337,0.003755
165.7371,0.003391
165.7421,0.005056
165.7451,0.002940
165.7484,0.003323
165.7520,0.003612
165.7581,0.006059
165.7605,0.002472
165.7640,0.003406
165.7683,0.004311
165.7723,0.004064
165.7768,0.004510
165.7802,0.003379
165.7836,0.003395
165.7875,0.003854
165.7926,0.005139
165.7951,0.002485
165.7988,0.003680
165.8027,0.003906
165.8081,0.005442
165.8110,0.002838
165.8147,0.003703
165.8181,0.003469
165.8223,0.004184
165.8270,0.004678
165.8301,0.003135
165.8338,0.003626
165.8376,0.003849
165.8424,0.004821
165.8453,0.002901
165.8491,0.003731
165.8525,0.003441
165.8573,0.004756
165.8607,0.003445
165.8643,0.003566
165.8681,0.003830
165.8738,0.005709
165.8769,0.003057
165.8806,0.003740
165.8846,0.003991
165.8881,0.003468
165.8933,0.005226
165.8961,0.002865
165.8999,0.003792
165.9034,0.003467
165.9086,0.005153
165.9113,0.002692
165.9149,0.003695
165.9187,0.003770
165.9232,0.004461
165.9269,0.003741
165.9309,0.003967
165.9343,0.003391
165.9382,0.003873
165.9439,0.005777
165.9460,0.002087
165.9496,0.003580
165.9531,0.003519
165.9581,0.004958
165.9610,0.002901
165.9645,0.003563
165.9684,0.003874
165.9742,0.005821
165.9772,0.002921
165.9810,0.003888
165.9844,0.003367
165.9882,0.003783
165.9963,0.008103
165.9995,0.003151
166.0013,0.001875
166.0056,0.004270
166.0121,0.006459
166.0140,0.001933
166.0173,0.003274
166.0210,0.003765
166.0267,0.005674
166.0292,0.002510
166.0326,0.003406
166.0365,0.003937
166.0427,0.006119
166.0448,0.002171
166.0487,0.003870
166.0522,0.003533
166.0571,0.004837
166.0607,0.003572
166.0640,0.003393
166.0676,0.003578
166.0740,0.006359
166.0768,0.002787
166.0798,0.003054
166.0834,0.003609
166.0874,0.003981
166.0923,0.004919
166.0950,0.002711
166.0988,0.003806
166.1022,0.003367
166.1071,0.004862
166.1106,0.003508
166.1141,0.003474
166.1177,0.003618
166.1216,0.003889
166.1265,0.004981
166.1294,0.002892
166.1333,0.003829
166.1368,0.003505
166.1417,0.004916
166.1445,0.002866
166.1480,0.003411
166.1516,0.003626
166.1562,0.004647
166.1599,0.003652
166.1637,0.003782
166.1674,0.003753
166.1714,0.003929
166.1766,0.005271
166.1797,0.003104
166.1829,0.003153
166.1865,0.003603
166.1917,0.005176
166.1950,0.003323
166.1983,0.003327
166.2022,0.003853
166.2064,0.004274
166.2103,0.003852
166.2141,0.003781
166.2175,0.003427
166.2211,0.003632
166.2276,0.006436
166.2293,0.001774
166.2326,0.003298
166.2362,0.003600
166.2413,0.005107
166.2443,0.002924
166.2477,0.003475
166.2516,0.003861
166.2561,0.004538
166.2600,0.003885
166.2637,0.003635
166.2670,0.003371
166.2713,0.004233
166.2776,0.006334
166.2796,0.001978
166.2829,0.003355
166.2867,0.003735
166.2917,0.005030
166.2944,0.002685
166.2980,0.003623
166.3020,0.004034
166.3059,0.003818
166.3101,0.004261
166.3139,0.003777
166.3172,0.003354
166.3210,0.003780
166.3272,0.006195
166.3290,0.001791
166.3325,0.003441
166.3360,0.003584
166.3410,0.005014
166.3440,0.002907
166.3477,0.003757
166.3515,0.003768
166.3550,0.003529
166.3599,0.004896
166.3639,0.003981
166.3670,0.003138
166.3707,0.003676
166.3771,0.006363
166.3795,0.002447
166.3830,0.003512
166.3868,0.003789
166.3917,0.004855
166.3946,0.002940
166.3983,0.003659
166.4017,0.003419
166.4059,0.004166
166.4107,0.004797
166.4138,0.003170
166.4175,0.003670
166.4213,0.003852
166.4268,0.005465
166.4291,0.002321
166.4328,0.003627
166.4363,0.003502
166.4412,0.004914
166.4445,0.003330
166.4479,0.003425
166.4517,0.003768
166.4571,0.005358
166.4602,0.003126
166.4637,0.003552
166.4675,0.003817
166.4711,0.003578
166.4783,0.007172
166.4801,0.001759
166.4832,0.003186
166.4869,0.003612
166.4924,0.005541
166.4947,0.002276
166.4983,0.003642
166.5024,0.004051
166.5068,0.004439
166.5102,0.003404
166.5140,0.003806
166.5174,0.003423
166.5214,0.003976
166.5270,0.005620
166.5292,0.002126
166.5325,0.003379
166.5362,0.003650
166.5411,0.004920
166.5441,0.002940
166.5478,0.003769
166.5516,0.003796
166.5551,0.003509
166.5599,0.004783
166.5634,0.003526
166.5676,0.004192
166.5708,0.003145
166.5771,0.006302
166.5794,0.002357
166.5831,0.003643
166.5869,0.003874
166.5919,0.004956
166.5945,0.002560
166.5984,0.003983
166.6020,0.003520
166.6074,0.005460
166.6106,0.003175
166.6143,0.003717
166.6178,0.003493
166.6218,0.003994
166.6266,0.004773
166.6300,0.003392
166.6336,0.003645
166.6372,0.003632
166.6422,0.004917
166.6451,0.002966
166.6484,0.003316
166.6521,0.003630
166.6571,0.005046
166.6603,0.003189
166.6638,0.003523
166.6676,0.003817
166.6712,0.003566
166.6783,0.007086
166.6803,0.001958
166.6832,0.002971
166.6869,0.003626
166.6924,0.005509
166.6947,0.002303
166.6983,0.003664
166.7018,0.003461
166.7069,0.005147
166.7101,0.003156
166.7137,0.003594
166.7175,0.003796
166.7210,0.003532
166.7266,0.005586
166.7291,0.002503
166.7324,0.003266
166.7361,0.003678
166.7417,0.005615
166.7443,0.002645
166.7479,0.003560
166.7517,0.003787
166.7563,0.004651
166.7599,0.003583
166.7638,0.003883
166.7672,0.003453
166.7709,0.003697
166.7766,0.005659
166.7798,0.003170
166.7831,0.003330
166.7874,0.004311
166.7923,0.004857
166.7949,0.002688
166.7987,0.003723
166.8023,0.003600
166.8069,0.004658
166.8104,0.003510
166.8139,0.003483
166.8177,0.003759
166.8215,0.003815
166.8264,0.004912
166.8294,0.002986
166.8332,0.003805
166.8366,0.003407
166.8416,0.005011
166.8445,0.002858
166.8482,0.003691
166.8517,0.003514
166.8567,0.005046
166.8761,0.019415
166.8830,0.006858
166.8898,0.006830
166.8970,0.007213
166.9049,0.007901
166.9131,0.008153
166.9204,0.007301
166.9279,0.007555
166.9347,0.006732
166.9418,0.007158
166.9489,0.007022
166.9554,0.006506
166.9632,0.007869
166.9699,0.006688
166.9778,0.007913
166.9846,0.006759
166.9929,0.008345
166.9996,0.006658
167.0066,0.007009
167.0140,0.007396
167.0207,0.006730
167.0285,0.007748
167.0350,0.006563
167.0429,0.007866
167.0498,0.006851
167.0564,0.006636
167.0639,0.007467
167.0711,0.007241
167.0790,0.007867
167.0858,0.006809
167.0933,0.007566
167.1003,0.006905
167.1070,0.006784
167.1142,0.007133
167.1211,0.006945
167.1294,0.008298
167.1366,0.007183
167.1444,0.007848
167.1515,0.007041
167.1588,0.007351
167.1655,0.006700
167.1723,0.006767
167.1813,0.008976
167.1880,0.006761
167.1976,0.009575
167.2077,0.010096
167.2209,0.013167
167.2239,0.002998
167.2262,0.002376
167.2281,0.001876
167.2302,0.002110
167.2323,0.002051
167.2338,0.001562
167.2374,0.003607
167.2430,0.005595
167.2453,0.002300
167.2489,0.003605
167.2525,0.003546
167.2576,0.005084
167.2607,0.003108
167.2643,0.003617
167.2683,0.004006
167.2728,0.004498
167.2767,0.003902
167.2805,0.003815
167.2841,0.003562
167.2883,0.004239
167.2948,0.006471
167.2966,0.001791
167.3010,0.004447
167.3040,0.003017
167.3094,0.005387
167.3114,0.001973
167.3150,0.003562
167.3189,0.003939
167.3236,0.004678
167.3268,0.003189
167.3308,0.004015
167.3343,0.003532
167.3380,0.003672
167.3432,0.005191
167.3462,0.002989
167.3499,0.003755
167.3536,0.003686
167.3582,0.004608
167.3611,0.002918
167.3650,0.003894
167.3684,0.003325
167.3730,0.004684
167.3767,0.003660
167.3804,0.003676
167.3840,0.003571
167.3878,0.003801
167.3938,0.006036
167.3968,0.003019
167.4003,0.003460
167.4035,0.003260
167.4085,0.004937
167.4116,0.003107
167.4149,0.003339
167.4185,0.003605
167.4235,0.004999
167.4266,0.003084
167.4304,0.003785
167.4342,0.003838
167.4377,0.003456
167.4430,0.005323
167.4458,0.002849
167.4493,0.003489
167.4532,0.003880
167.4589,0.005672
167.4612,0.002319
167.4646,0.003357
167.4682,0.003632
167.4734,0.005214
167.4772,0.003816
167.4808,0.003574
167.4851,0.004295
167.4892,0.004112
167.4934,0.004177
167.4978,0.004402
167.5010,0.003238
167.5047,0.003700
167.5104,0.005684
167.5128,0.002401
167.5164,0.003556
167.5202,0.003882
167.5251,0.004811
167.5278,0.002746
167.5314,0.003570
167.5353,0.003907
167.5399,0.004667
167.5436,0.003625
167.5470,0.003398
167.5507,0.003742
167.5546,0.003913
167.5597,0.005104
167.5625,0.002728
167.5664,0.003947
167.5698,0.003403
167.5747,0.004863
167.5776,0.002953
167.5815,0.003814
167.5847,0.003303
167.5898,0.005054
167.5931,0.003334
167.5977,0.004558
167.6011,0.003382
167.6044,0.003305
167.6101,0.005730
167.6133,0.003200
167.6167,0.003365
167.6207,0.003987
167.6257,0.005015
167.6283,0.002633
167.6318,0.003515
167.6357,0.003841
167.6407,0.005065
167.6437,0.002993
167.6476,0.003910
167.6512,0.003567
167.6553,0.004065
167.6601,0.004808
167.6632,0.003169
167.6668,0.003570
167.6709,0.004045
167.6754,0.004563
167.6783,0.002903
167.6821,0.003795
167.6857,0.003550
167.6906,0.004878
167.6939,0.003308
167.6983,0.004496
167.7012,0.002887
167.7064,0.005116
167.7099,0.003541
167.7132,0.003289
167.7171,0.003908
167.7206,0.003539
167.7254,0.004735
167.7287,0.003288
167.7321,0.003457
167.7357,0.003638
167.7407,0.004905
167.7436,0.002989
167.7472,0.003577
167.7511,0.003887
167.7547,0.003600
167.7597,0.004960
167.7634,0.003725
167.7669,0.003464
167.7706,0.003698
167.7756,0.005030
167.7783,0.002696
167.7820,0.003701
167.7857,0.003718
167.7903,0.004594
167.7935,0.003225
167.7980,0.004484
167.8015,0.003527
167.8058,0.004275
167.8102,0.004408
167.8138,0.003571
167.8174,0.003586
167.8214,0.004007
167.8265,0.005099
167.8293,0.002841
167.8329,0.003612
167.8363,0.003351
167.8412,0.004958
167.8444,0.003192
167.8477,0.003324
167.8514,0.003619
167.8565,0.005145
167.8598,0.003282
167.8634,0.003603
167.8674,0.003991
167.8709,0.003532
167.8767,0.005747
167.8790,0.002319
167.8823,0.003316
167.8860,0.003648
167.8911,0.005140
167.8939,0.002790
167.8979,0.004027
167.9019,0.003940
167.9065,0.004694
167.9100,0.003426
167.9139,0.003949
167.9172,0.003313
167.9212,0.003991
167.9268,0.005584
167.9294,0.002557
167.9327,0.003304
167.9368,0.004106
167.9415,0.004748
167.9441,0.002565
167.9479,0.003772
167.9513,0.003478
167.9553,0.003961
167.9599,0.004569
167.9633,0.003410
167.9671,0.003798
167.9710,0.003939
167.9765,0.005462
167.9787,0.002185
167.9823,0.003652
167.9859,0.003632
