Time (s),DeltaTime (s)
160.5154,0.003455
160.5217,0.006271
160.5242,0.002466
160.5272,0.003027
160.5309,0.003649
160.5366,0.005739
160.5390,0.002412
160.5431,0.004101
160.5476,0.004468
160.5501,0.002486
160.5557,0.005604
160.5578,0.002178
160.5612,0.003340
160.5648,0.003608
160.5704,0.005632
160.5724,0.002005
160.5761,0.003685
160.5805,0.004422
160.5860,0.005411
160.5891,0.003119
160.5924,0.003355
160.5964,0.003943
160.6011,0.004721
160.6071,0.005998
160.6091,0.002054
160.6129,0.003706
160.6164,0.003510
160.6229,0.006534
160.6252,0.002339
160.6350,0.009808
160.6435,0.008424
160.6479,0.004447
160.6510,0.003128
160.6583,0.007234
160.6608,0.002528
160.6642,0.003370
160.6699,0.005745
160.6735,0.003558
160.6777,0.004287
160.6812,0.003442
160.6847,0.003511
160.6881,0.003372
160.6915,0.003390
160.6945,0.003048
160.6977,0.003226
160.7026,0.004809
160.7053,0.002705
160.7087,0.003470
160.7120,0.003256
160.7156,0.003649
160.7202,0.004612
160.7230,0.002780
160.7264,0.003390
160.7296,0.003153
160.7332,0.003624
160.7388,0.005650
160.7408,0.001925
160.7439,0.003154
160.7473,0.003421
160.7520,0.004635
160.7549,0.002946
160.7583,0.003331
160.7616,0.003300
160.7652,0.003604
160.7710,0.005883
160.7730,0.001980
160.7780,0.004973
160.7814,0.003405
160.7868,0.005382
160.7908,0.003987
160.7928,0.001981
160.7958,0.003023
160.7993,0.003501
160.8039,0.004659
160.8065,0.002576
160.8098,0.003240
160.8132,0.003416
160.8195,0.006304
160.8237,0.004275
160.8280,0.004260
160.8316,0.003551
160.8358,0.004193
160.8421,0.006318
160.8480,0.005961
160.8559,0.007843
160.8620,0.006131
160.8664,0.004430
160.8702,0.003755
160.8741,0.003918
160.8923,0.018225
160.9073,0.014957
160.9142,0.006924
160.9192,0.005004
160.9276,0.008341
160.9326,0.005092
160.9378,0.005132
160.9459,0.008093
160.9526,0.006705
160.9575,0.004957
160.9637,0.006163
160.9718,0.008113
160.9769,0.005055
160.9808,0.003914
160.9860,0.005225
160.9949,0.008951
161.0018,0.006801
161.0100,0.008281
161.0164,0.006390
161.0207,0.004229
161.0298,0.009164
161.0357,0.005907
161.0456,0.009897
161.0504,0.004774
161.0544,0.004026
161.0621,0.007702
161.0671,0.004973
161.0739,0.006813
161.0826,0.008668
161.0925,0.009933
161.0994,0.006896
161.1091,0.009695
161.1153,0.006238
161.1205,0.005193
161.1264,0.005874
161.1431,0.016680
161.1488,0.005764
161.1568,0.007987
161.1647,0.007874
161.1702,0.005490
161.1738,0.003542
161.1782,0.004448
161.1824,0.004168
161.1884,0.006067
161.1944,0.005986
161.1976,0.003196
161.1996,0.002000
161.2072,0.007638
161.2119,0.004645
161.2158,0.003916
161.2228,0.007015
161.2284,0.005548
161.2321,0.003749
161.2362,0.004056
161.2435,0.007284
161.2471,0.003670
161.2493,0.002147
161.2548,0.005512
161.2647,0.009930
161.2697,0.004965
161.2768,0.007135
161.2819,0.005071
161.2883,0.006435
161.2964,0.008052
161.3028,0.006412
161.3091,0.006276
161.3137,0.004641
161.3167,0.003012
161.3220,0.005245
161.3312,0.009260
161.3348,0.003532
161.3428,0.008055
161.3468,0.003985
161.3503,0.003512
161.3571,0.006774
161.3639,0.006845
161.3674,0.003417
161.3738,0.006426
161.3798,0.006005
161.3824,0.002637
161.3860,0.003562
161.3931,0.007171
161.4000,0.006888
161.4063,0.006266
161.4121,0.005791
161.4155,0.003387
161.4193,0.003766
161.4295,0.010294
161.4327,0.003189
161.4372,0.004495
161.4453,0.008033
161.4483,0.003037
161.4510,0.002676
161.4623,0.011355
161.4654,0.003074
161.4695,0.004141
161.4784,0.008880
161.4816,0.003146
161.4854,0.003783
161.4968,0.011422
161.5022,0.005431
161.5096,0.007351
161.5152,0.005671
161.5201,0.004896
161.5283,0.008200
161.5341,0.005739
161.5402,0.006125
161.5449,0.004674
161.5473,0.002490
161.5503,0.002961
161.5558,0.005461
161.5660,0.010212
161.5749,0.008896
161.5810,0.006112
161.5847,0.003725
161.5906,0.005841
161.5971,0.006580
161.6000,0.002864
161.6044,0.004450
161.6132,0.008730
161.6165,0.003373
161.6231,0.006555
161.6385,0.015442
161.6447,0.006142
161.6489,0.004217
161.6530,0.004108
161.6632,0.010193
161.6666,0.003406
161.6727,0.006049
161.6794,0.006771
161.6829,0.003499
161.6880,0.005053
161.6975,0.009507
161.7008,0.003341
161.7071,0.006266
161.7149,0.007799
161.7228,0.007876
161.7296,0.006832
161.7350,0.005358
161.7431,0.008122
161.7480,0.004898
161.7525,0.004468
161.7590,0.006591
161.7624,0.003378
161.7643,0.001823
161.7706,0.006351
161.7790,0.008385
161.7822,0.003207
161.7853,0.003068
161.7964,0.011100
161.7991,0.002753
161.8034,0.004301
161.8114,0.007973
161.8141,0.002673
161.8159,0.001805
161.8239,0.008013
161.8295,0.005587
161.8315,0.002046
161.8367,0.005185
161.8456,0.008869
161.8498,0.004235
161.8579,0.008066
161.8625,0.004671
161.8646,0.002057
161.8670,0.002372
161.8721,0.005148
161.8796,0.007525
161.8825,0.002892
161.8860,0.003434
161.8958,0.009822
161.8985,0.002707
161.9026,0.004096
161.9106,0.007990
161.9132,0.002664
161.9151,0.001860
161.9216,0.006527
161.9293,0.007635
161.9322,0.002944
161.9357,0.003457
161.9442,0.008565
161.9467,0.002501
161.9487,0.001958
161.9562,0.007472
161.9626,0.006442
161.9657,0.003061
161.9691,0.003419
161.9777,0.008661
161.9807,0.002917
161.9827,0.002075
161.9906,0.007813
161.9962,0.005634
161.9991,0.002932
162.0037,0.004571
162.0115,0.007833
162.0151,0.003546
162.0180,0.002898
162.0249,0.006938
162.0316,0.006731
162.0395,0.007858
162.0433,0.003824
162.0467,0.003409
162.0495,0.002787
162.0522,0.002716
162.0624,0.010183
162.0650,0.002579
162.0683,0.003296
162.0780,0.009705
162.0806,0.002576
162.0823,0.001748
162.0904,0.008123
162.0971,0.006690
162.1002,0.003083
162.1043,0.004092
162.1124,0.008147
162.1150,0.002535
162.1177,0.002737
162.1285,0.010822
162.1312,0.002622
162.1335,0.002372
162.1438,0.010250
162.1463,0.002504
162.1480,0.001754
162.1533,0.005249
162.1627,0.009418
162.1655,0.002786
162.1694,0.003933
162.1781,0.008650
162.1807,0.002658
162.1828,0.002010
162.1903,0.007572
162.1962,0.005851
162.1987,0.002546
162.2032,0.004443
162.2107,0.007567
162.2132,0.002499
162.2154,0.002204
162.2229,0.007507
162.2292,0.006288
162.2315,0.002227
162.2356,0.004129
162.2441,0.008553
162.2464,0.002259
162.2483,0.001900
162.2553,0.007054
162.2623,0.006986
162.2653,0.002977
162.2687,0.003347
162.2779,0.009233
162.2804,0.002545
162.2821,0.001690
162.2905,0.008358
162.2960,0.005533
162.2980,0.001985
162.3028,0.004771
162.3109,0.008141
162.3137,0.002775
162.3154,0.001757
162.3228,0.007352
162.3297,0.006953
162.3328,0.003075
162.3389,0.006060
162.3452,0.006275
162.3479,0.002736
162.3505,0.002584
162.3632,0.012711
162.3674,0.004221
162.3748,0.007437
162.3797,0.004845
162.3838,0.004148
162.3923,0.008445
162.3979,0.005631
162.4062,0.008288
162.4122,0.006035
162.4225,0.010300
162.4311,0.008535
162.4364,0.005366
162.4427,0.006310
162.4467,0.003952
162.4496,0.002920
162.4561,0.006473
162.4618,0.005708
162.4667,0.004848
162.4720,0.005367
162.4788,0.006788
162.4821,0.003249
162.4845,0.002485
162.4964,0.011842
162.4993,0.002939
162.5045,0.005179
162.5112,0.006745
162.5143,0.003007
162.5169,0.002673
162.5246,0.007646
162.5301,0.005492
162.5322,0.002111
162.5390,0.006808
162.5452,0.006187
162.5474,0.002229
162.5508,0.003400
162.5615,0.010694
162.5639,0.002451
162.5658,0.001865
162.5765,0.010702
162.5791,0.002629
162.5808,0.001646
162.5854,0.004604
162.5959,0.010475
162.5984,0.002497
162.6013,0.002964
162.6104,0.009097
162.6128,0.002414
162.6146,0.001770
162.6202,0.005557
162.6335,0.013357
162.6409,0.007417
162.6459,0.005006
162.6487,0.002769
162.6520,0.003263
162.6618,0.009785
162.6759,0.014169
162.6831,0.007212
162.6994,0.016243
162.7114,0.012034
162.7308,0.019409
162.7336,0.002741
162.7381,0.004492
162.7417,0.003621
162.7443,0.002610
162.7472,0.002891
162.7506,0.003466
162.7571,0.006487
162.7636,0.006439
162.7690,0.005376
162.7757,0.006758
162.7827,0.006944
162.7929,0.010204
162.8002,0.007317
162.8067,0.006482
162.8130,0.006395
162.8262,0.013103
162.8423,0.016133
162.8472,0.004963
162.8501,0.002824
162.8582,0.008095
162.8618,0.003673
162.8649,0.003057
162.8677,0.002783
162.8745,0.006808
162.8776,0.003090
162.8799,0.002296
162.8820,0.002156
162.9059,0.023900
162.9117,0.005720
162.9158,0.004177
162.9188,0.003011
162.9235,0.004665
162.9273,0.003831
162.9299,0.002526
162.9324,0.002546
162.9387,0.006265
162.9438,0.005173
162.9459,0.002051
162.9484,0.002465
162.9594,0.011059
162.9663,0.006853
162.9746,0.008305
162.9810,0.006467
162.9963,0.015301
163.0025,0.006209
163.0112,0.008686
163.0153,0.004089
163.0192,0.003919
163.0247,0.005456
163.0335,0.008809
163.0396,0.006128
163.0541,0.014464
163.0616,0.007498
163.0775,0.015867
163.0797,0.002205
163.0814,0.001684
163.0835,0.002170
163.0861,0.002604
163.0929,0.006742
163.1006,0.007691
163.1093,0.008700
163.1142,0.004923
163.1180,0.003760
163.1261,0.008147
163.1300,0.003863
163.1325,0.002564
163.1398,0.007299
163.1443,0.004528
163.1468,0.002456
163.1504,0.003569
163.1564,0.005980
163.1591,0.002708
163.1612,0.002159
163.1656,0.004382
163.1710,0.005357
163.1740,0.003025
163.1759,0.001871
163.1800,0.004172
163.1850,0.005001
163.1895,0.004464
163.1919,0.002382
163.1961,0.004193
163.1988,0.002767
163.2043,0.005455
163.2075,0.003184
163.2110,0.003540
163.2130,0.002033
163.2198,0.006755
163.2234,0.003591
163.2263,0.002949
163.2290,0.002703
163.2330,0.003912
163.2380,0.005059
163.2489,0.010856
163.2540,0.005108
163.2571,0.003127
163.2591,0.001965
163.2611,0.002036
163.2628,0.001664
163.2663,0.003573
163.2713,0.004928
163.2744,0.003117
163.2765,0.002071
163.2786,0.002153
163.2822,0.003605
163.2896,0.007410
163.2914,0.001821
163.2947,0.003225
163.2985,0.003794
163.3040,0.005497
163.3083,0.004312
163.3100,0.001745
163.3131,0.003078
163.3175,0.004423
163.3207,0.003174
163.3239,0.003156
163.3274,0.003549
163.3314,0.004041
163.3370,0.005569
163.3388,0.001759
163.3419,0.003164
163.3454,0.003479
163.3486,0.003200
163.3543,0.005728
163.3561,0.001721
163.3591,0.002986
163.3623,0.003277
163.3670,0.004644
163.3704,0.003431
163.3735,0.003070
163.3773,0.003883
163.3804,0.003008
163.3849,0.004585
163.3880,0.003063
163.3912,0.003178
163.3945,0.003352
163.3983,0.003784
163.4032,0.004922
163.4054,0.002141
163.4091,0.003730
163.4127,0.003594
163.4162,0.003541
163.4219,0.005648
163.4324,0.010477
163.4379,0.005524
163.4408,0.002907
163.4430,0.002155
163.4456,0.002592
163.4477,0.002123
163.4500,0.002322
163.4557,0.005731
163.4584,0.002652
163.4608,0.002404
163.4632,0.002454
163.4780,0.014736
163.4812,0.003205
163.4875,0.006364
163.4989,0.011364
163.5126,0.013740
163.5259,0.013232
163.5370,0.011168
163.5454,0.008351
163.5573,0.011881
163.5686,0.011336
163.5793,0.010728
163.5822,0.002900
163.5960,0.013739
163.5986,0.002610
163.6037,0.005102
163.6101,0.006391
163.6235,0.013373
163.6419,0.018479
163.6444,0.002509
163.6467,0.002247
163.6512,0.004499
163.6564,0.005246
163.6594,0.002959
163.6618,0.002401
163.6645,0.002691
163.6714,0.006931
163.6757,0.004251
163.6793,0.003663
163.6828,0.003470
163.6895,0.006696
163.6948,0.005290
163.6976,0.002761
163.7023,0.004789
163.7073,0.005002
163.7101,0.002748
163.7126,0.002472
163.7160,0.003433
163.7212,0.005204
163.7242,0.003019
163.7277,0.003518
163.7307,0.002933
163.7343,0.003590
163.7386,0.004301
163.7413,0.002770
163.7437,0.002326
163.7482,0.004512
163.7518,0.003661
163.7545,0.002621
163.7579,0.003470
163.7610,0.003107
163.7645,0.003485
163.7699,0.005363
163.7717,0.001820
