Time (s),DeltaTime (s)
52.1264,0.003909
52.1314,0.005016
52.1375,0.006143
52.1393,0.001770
52.1425,0.003256
52.1465,0.003921
52.1514,0.004987
52.1544,0.002952
52.1578,0.003414
52.1619,0.004054
52.1665,0.004605
52.1695,0.003017
52.1733,0.003851
52.1771,0.003808
52.1814,0.004203
52.1855,0.004162
52.1891,0.003553
52.1929,0.003874
52.1968,0.003904
52.2021,0.005285
52.2045,0.002408
52.2083,0.003760
52.2118,0.003535
52.2166,0.004807
52.2198,0.003181
52.2238,0.003986
52.2273,0.003516
52.2327,0.005375
52.2366,0.003860
52.2397,0.003183
52.2436,0.003831
52.2478,0.004227
52.2520,0.004203
52.2560,0.004003
52.2594,0.003374
52.2630,0.003622
52.2694,0.006378
52.2711,0.001767
52.2746,0.003409
52.2783,0.003713
52.2830,0.004766
52.2864,0.003328
52.2898,0.003461
52.2936,0.003772
52.2977,0.004121
52.3029,0.005144
52.3070,0.004176
52.3099,0.002838
52.3135,0.003661
52.3195,0.005949
52.3220,0.002532
52.3256,0.003567
52.3294,0.003784
52.3365,0.007146
52.3386,0.002088
52.3424,0.003752
52.3458,0.003407
52.3510,0.005210
52.3538,0.002788
52.3572,0.003462
52.3609,0.003712
52.3673,0.006343
52.3698,0.002503
52.3736,0.003865
52.3780,0.004389
52.3833,0.005258
52.3868,0.003532
52.3904,0.003602
52.3939,0.003471
52.3988,0.004937
52.4024,0.003533
52.4058,0.003425
52.4097,0.003941
52.4136,0.003852
52.4190,0.005423
52.4213,0.002244
52.4251,0.003830
52.4286,0.003484
52.4335,0.004951
52.4377,0.004211
52.4408,0.003037
52.4443,0.003511
52.4492,0.004906
52.4522,0.003052
52.4560,0.003731
52.4599,0.003917
52.4635,0.003569
52.4689,0.005425
52.4717,0.002853
52.4751,0.003347
52.4788,0.003747
52.4841,0.005272
52.4868,0.002727
52.4902,0.003395
52.4941,0.003840
52.4987,0.004599
52.5021,0.003447
52.5061,0.003993
52.5095,0.003406
52.5135,0.003976
52.5192,0.005723
52.5213,0.002113
52.5249,0.003590
52.5285,0.003593
52.5337,0.005193
52.5373,0.003646
52.5402,0.002859
52.5439,0.003721
52.5487,0.004744
52.5523,0.003639
52.5562,0.003860
52.5598,0.003619
52.5634,0.003650
52.5708,0.007332
52.5726,0.001808
52.5757,0.003143
52.5792,0.003513
52.5848,0.005550
52.5872,0.002431
52.5907,0.003516
52.5945,0.003817
52.5996,0.005024
52.6027,0.003094
52.6065,0.003878
52.6101,0.003580
52.6140,0.003904
52.6189,0.004908
52.6221,0.003191
52.6258,0.003663
52.6299,0.004124
52.6361,0.006244
52.6386,0.002446
52.6417,0.003079
52.6455,0.003778
52.6507,0.005254
52.6534,0.002655
52.6568,0.003463
52.6609,0.004079
52.6659,0.005000
52.6690,0.003130
52.6731,0.004036
52.6769,0.003875
52.6808,0.003873
52.6853,0.004439
52.6891,0.003884
52.6927,0.003566
52.6964,0.003705
52.7021,0.005695
52.7044,0.002317
52.7079,0.003476
52.7115,0.003610
52.7166,0.005052
52.7195,0.002988
52.7233,0.003728
52.7272,0.003883
52.7317,0.004580
52.7353,0.003559
52.7400,0.004656
52.7429,0.002976
52.7467,0.003754
52.7525,0.005782
52.7550,0.002572
52.7584,0.003401
52.7623,0.003907
52.7681,0.005712
52.7702,0.002154
52.7740,0.003755
52.7774,0.003472
52.7824,0.004982
52.7859,0.003501
52.7893,0.003404
52.7930,0.003674
52.7972,0.004176
52.8019,0.004761
52.8050,0.003091
52.8087,0.003664
52.8122,0.003525
52.8175,0.005326
52.8202,0.002660
52.8238,0.003576
52.8275,0.003697
52.8357,0.008255
52.8404,0.004708
52.8461,0.005673
52.8538,0.007643
52.8592,0.005455
52.8631,0.003937
52.8690,0.005805
52.8741,0.005164
52.8785,0.004363
52.8824,0.003888
52.8884,0.006026
52.8916,0.003200
52.8953,0.003689
52.9026,0.007276
52.9108,0.008201
52.9191,0.008385
52.9254,0.006268
52.9296,0.004224
52.9337,0.004059
52.9408,0.007099
52.9473,0.006482
52.9546,0.007361
52.9613,0.006637
52.9678,0.006526
52.9761,0.008315
52.9849,0.008829
52.9889,0.003917
52.9922,0.003338
52.9955,0.003343
53.0012,0.005692
53.0070,0.005810
53.0109,0.003904
53.0138,0.002843
53.0192,0.005428
53.0215,0.002331
53.0242,0.002627
53.0267,0.002481
53.0300,0.003372
53.0349,0.004897
53.0387,0.003811
53.0421,0.003318
53.0441,0.002052
53.0464,0.002298
53.0516,0.005231
53.0544,0.002810
53.0577,0.003251
53.0615,0.003820
53.0669,0.005344
53.0696,0.002712
53.0731,0.003573
53.0772,0.004085
53.0823,0.005029
53.0857,0.003399
53.0894,0.003771
53.0935,0.004031
53.0988,0.005379
53.1033,0.004462
53.1067,0.003359
53.1104,0.003701
53.1150,0.004681
53.1193,0.004259
53.1224,0.003109
53.1273,0.004869
53.1311,0.003825
53.1375,0.006429
53.1402,0.002650
53.1451,0.004878
53.1512,0.006119
53.1570,0.005828
53.1633,0.006287
53.1687,0.005416
53.1726,0.003872
53.1770,0.004428
53.1811,0.004042
53.1851,0.004074
53.1880,0.002867
53.1900,0.001970
53.1924,0.002392
53.1970,0.004609
53.2042,0.007205
53.2067,0.002547
53.2096,0.002921
53.2137,0.004049
53.2207,0.007031
53.2237,0.002954
53.2268,0.003099
53.2302,0.003388
53.2368,0.006643
53.2389,0.002085
53.2423,0.003394
53.2474,0.005071
53.2531,0.005715
53.2562,0.003125
53.2591,0.002863
53.2633,0.004294
53.2698,0.006480
53.2718,0.001983
53.2755,0.003656
53.2817,0.006254
53.2877,0.005930
53.2917,0.004024
53.2957,0.004025
53.3011,0.005391
53.3075,0.006422
53.3111,0.003569
53.3145,0.003366
53.3202,0.005778
53.3237,0.003452
53.3276,0.003900
53.3329,0.005332
53.3394,0.006512
53.3446,0.005168
53.3506,0.005981
53.3601,0.009518
53.3674,0.007324
53.3749,0.007497
53.3792,0.004282
53.3845,0.005261
53.3895,0.005064
53.3928,0.003271
53.3957,0.002905
53.4011,0.005453
53.4068,0.005673
53.4114,0.004623
53.4149,0.003457
53.4211,0.006160
53.4247,0.003631
53.4272,0.002497
53.4318,0.004611
53.4364,0.004552
53.4405,0.004120
53.4460,0.005576
53.4543,0.008259
53.4590,0.004699
53.4639,0.004886
53.4719,0.008052
53.4783,0.006317
53.4861,0.007847
53.4939,0.007767
53.5016,0.007758
53.5061,0.004511
53.5104,0.004296
53.5157,0.005235
53.5215,0.005823
53.5268,0.005296
53.5332,0.006373
53.5396,0.006468
53.5452,0.005529
53.5548,0.009612
53.5612,0.006473
53.5696,0.008311
53.5746,0.005026
53.5791,0.004513
53.5870,0.007900
53.5960,0.008969
53.6057,0.009771
53.6117,0.006001
53.6179,0.006192
53.6225,0.004610
53.6267,0.004123
53.6317,0.004998
53.6376,0.005963
53.6410,0.003376
53.6459,0.004943
53.6517,0.005792
53.6573,0.005533
53.6609,0.003601
53.6641,0.003192
53.6701,0.006086
53.6729,0.002730
53.6772,0.004322
53.6848,0.007654
53.6902,0.005318
53.6939,0.003696
53.6969,0.002989
53.7037,0.006843
53.7095,0.005827
53.7168,0.007237
53.7208,0.004060
53.7241,0.003277
53.7270,0.002899
53.7300,0.002987
53.7341,0.004152
53.7379,0.003805
53.7421,0.004112
53.7459,0.003825
53.7501,0.004190
53.7538,0.003763
53.7569,0.003095
53.7594,0.002459
53.7617,0.002355
53.7684,0.006631
53.7733,0.004945
53.7773,0.003938
53.7819,0.004657
53.7877,0.005763
53.7908,0.003089
53.7934,0.002604
53.7956,0.002215
53.8013,0.005760
53.8040,0.002644
53.8077,0.003701
53.8120,0.004294
53.8187,0.006693
53.8211,0.002457
53.8252,0.004031
53.8289,0.003720
53.8340,0.005109
53.8381,0.004117
53.8428,0.004647
53.8458,0.003012
53.8530,0.007256
53.8551,0.002111
53.8582,0.003115
53.8619,0.003663
53.8701,0.008180
53.8739,0.003778
53.8762,0.002335
53.8795,0.003275
53.8863,0.006799
53.8884,0.002078
53.8918,0.003455
53.8966,0.004759
53.9025,0.005898
53.9046,0.002173
53.9085,0.003822
53.9121,0.003684
53.9259,0.013717
53.9340,0.008133
53.9443,0.010274
53.9535,0.009203
53.9709,0.017447
53.9736,0.002663
53.9757,0.002072
53.9783,0.002613
53.9806,0.002307
53.9848,0.004273
53.9877,0.002820
53.9903,0.002609
53.9925,0.002213
53.9969,0.004418
54.0030,0.006088
54.0052,0.002163
54.0092,0.004071
54.0129,0.003638
54.0190,0.006104
54.0223,0.003367
54.0267,0.004385
54.0291,0.002413
54.0356,0.006468
54.0378,0.002235
54.0416,0.003737
54.0464,0.004804
54.0518,0.005438
54.0541,0.002230
54.0582,0.004191
54.0618,0.003558
54.0685,0.006715
54.0705,0.001994
54.0740,0.003512
54.0780,0.003965
54.0867,0.008701
54.0909,0.004249
54.0945,0.003559
54.0981,0.003572
54.1037,0.005654
54.1059,0.002156
54.1095,0.003646
54.1132,0.003722
54.1215,0.008252
54.1253,0.003799
54.1280,0.002739
54.1340,0.005973
54.1381,0.004130
54.1405,0.002371
54.1449,0.004386
54.1516,0.006689
54.1547,0.003110
54.1580,0.003299
54.1615,0.003496
54.1691,0.007643
54.1738,0.004641
54.1773,0.003550
54.1805,0.003195
54.1874,0.006895
54.1907,0.003322
54.1925,0.001790
54.1968,0.004307
54.2027,0.005899
54.2052,0.002438
54.2087,0.003550
54.2135,0.004742
54.2189,0.005421
54.2217,0.002836
54.2256,0.003853
54.2290,0.003431
54.2349,0.005865
54.2376,0.002726
54.2411,0.003480
54.2453,0.004183
54.2509,0.005682
54.2534,0.002418
54.2573,0.003937
54.2616,0.004262
54.2681,0.006496
54.2710,0.002936
54.2758,0.004808
54.2797,0.003952
54.2878,0.008101
54.2913,0.003483
54.2941,0.002755
54.2990,0.004875
54.3059,0.006946
54.3101,0.004159
54.3130,0.002884
54.3186,0.005635
54.3238,0.005194
54.3268,0.003001
54.3296,0.002845
54.3377,0.008040
54.3410,0.003372
54.3435,0.002507
54.3485,0.004986
54.3561,0.007552
54.3608,0.004727
54.3645,0.003718
54.3709,0.006392
54.3744,0.003527
54.3772,0.002727
54.3790,0.001818
54.3870,0.008051
54.3898,0.002763
54.3925,0.002711
54.3974,0.004926
54.4035,0.006097
54.4062,0.002617
54.4100,0.003861
54.4146,0.004574
54.4206,0.005998
54.4236,0.003016
54.4277,0.004103
54.4327,0.004963
54.4362,0.003497
54.4399,0.003718
54.4440,0.004159
54.4499,0.005829
54.4533,0.003462
54.4581,0.004744
54.4745,0.016389
54.4888,0.014351
54.4950,0.006211
54.5002,0.005210
54.5073,0.007052
54.5114,0.004136
54.5147,0.003274
54.5207,0.005974
54.5255,0.004846
54.5286,0.003118
54.5335,0.004866
54.5384,0.004918
54.5412,0.002829
54.5454,0.004175
54.5516,0.006225
54.5568,0.005165
54.5597,0.002838
54.5628,0.003128
54.5666,0.003830
