Time (s),DeltaTime (s)
47.1316,0.006283
47.1388,0.007180
47.1443,0.005549
47.1506,0.006298
47.1597,0.009059
47.1649,0.005240
47.1727,0.007780
47.1780,0.005325
47.1845,0.006464
47.1916,0.007115
47.1982,0.006567
47.2053,0.007133
47.2110,0.005754
47.2173,0.006220
47.2251,0.007832
47.2315,0.006395
47.2389,0.007423
47.2439,0.005029
47.2509,0.006921
47.2591,0.008211
47.2649,0.005806
47.2718,0.006948
47.2777,0.005895
47.2838,0.006076
47.2917,0.007916
47.2980,0.006254
47.3051,0.007099
47.3109,0.005828
47.3173,0.006431
47.3250,0.007650
47.3312,0.006245
47.3388,0.007548
47.3440,0.005207
47.3502,0.006275
47.3597,0.009437
47.3643,0.004616
47.3717,0.007377
47.3771,0.005456
47.3835,0.006354
47.3914,0.007871
47.3972,0.005846
47.4043,0.007093
47.4101,0.005757
47.4163,0.006244
47.4247,0.008402
47.4294,0.004670
47.4361,0.006693
47.4422,0.006130
47.4486,0.006425
47.4558,0.007223
47.4622,0.006380
47.4682,0.006025
47.4750,0.006785
47.4813,0.006258
47.4886,0.007315
47.4940,0.005402
47.5008,0.006765
47.5083,0.007517
47.5148,0.006478
47.5218,0.006997
47.5278,0.006049
47.5339,0.006039
47.5417,0.007817
47.5480,0.006290
47.5552,0.007214
47.5615,0.006292
47.5675,0.005987
47.5748,0.007319
47.5811,0.006341
47.5884,0.007297
47.5940,0.005608
47.6003,0.006321
47.6086,0.008269
47.6143,0.005683
47.6233,0.009055
47.6280,0.004671
47.6339,0.005871
47.6417,0.007788
47.6478,0.006142
47.6547,0.006930
47.6610,0.006281
47.6671,0.006064
47.6749,0.007778
47.6807,0.005847
47.6880,0.007299
47.6934,0.005365
47.7001,0.006694
47.7079,0.007849
47.7136,0.005660
47.7205,0.006963
47.7263,0.005787
47.7327,0.006333
47.7406,0.007975
47.7459,0.005274
47.7524,0.006496
47.7588,0.006344
47.7658,0.007004
47.7727,0.006969
47.7785,0.005785
47.7846,0.006113
47.7919,0.007297
47.7980,0.006077
47.8053,0.007260
47.8109,0.005662
47.8174,0.006499
47.8249,0.007490
47.8315,0.006566
47.8388,0.007353
47.8448,0.005972
47.8508,0.005964
47.8589,0.008128
47.8660,0.007098
47.8733,0.007264
47.8787,0.005489
47.8849,0.006148
47.8916,0.006687
47.8982,0.006578
47.9053,0.007174
47.9108,0.005483
47.9171,0.006239
47.9248,0.007715
47.9307,0.005953
47.9381,0.007397
47.9434,0.005280
47.9499,0.006484
47.9575,0.007608
47.9639,0.006396
47.9709,0.007030
47.9765,0.005593
47.9830,0.006518
47.9908,0.007752
47.9959,0.005127
48.0026,0.006725
48.0088,0.006176
48.0156,0.006748
48.0229,0.007294
48.0284,0.005499
48.0345,0.006122
48.0417,0.007238
48.0479,0.006169
48.0551,0.007245
48.0608,0.005668
48.0680,0.007170
48.0748,0.006854
48.0813,0.006441
48.0884,0.007111
48.0942,0.005781
48.1003,0.006166
